編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
126,2375,智寶,38,最近六個營業日累積收盤價漲幅達42.36%﹝第一款﹞。且06月15日之週轉率為17.26%﹝第四款﹞。,107.06.15,80.90     ,32.89     
126,2375,智寶,38,最近六個營業日累積收盤價漲幅達41.48%﹝第一款﹞。且06月13日之週轉率為20.61%﹝第四款﹞。,107.06.13,74.80     ,30.41     
126,2375,智寶,38,最近六個營業日累積收盤價漲幅達28.77%。且06月12日之週轉率為16.44%﹝第四款﹞。,107.06.12,71.80     ,29.19     
126,2375,智寶,38,最近六個營業日之累積週轉率為72.85%。且06月07日之週轉率為12.50%﹝第十款﹞。,107.06.07,54.00     ,21.95     
126,2375,智寶,38,最近六個營業日之累積週轉率為63.02%。且06月06日之週轉率為18.02%﹝第十款﹞。,107.06.06,54.50     ,22.15     
126,2375,智寶,38,最近六個營業日之累積週轉率為54.22%。且06月05日之週轉率為17.18%﹝第十款﹞。,107.06.05,50.30     ,20.45     
126,2375,智寶,38,最近六個營業日之累積週轉率為51.43%。且06月04日之週轉率為13.47%﹝第十款﹞。,107.06.04,55.00     ,22.36     
126,2375,智寶,38,最近六個營業日之累積週轉率為59.86%。且05月10日之週轉率為12.14%﹝第十款﹞。,107.05.10,49.60     ,19.68     
127,2383,台光電,1,08月29日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.21%，且08月29日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.48倍﹝第十二款﹞,107.08.30,88.40     ,14.05     
128,2385,群光,2,06月20日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.14%，且06月20日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為10.60 倍﹝第十二款﹞,107.06.21,69.30     ,11.79     
128,2385,群光,2,06月19日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.95%，且06月19日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為12.40 倍﹝第十二款﹞,107.06.20,73.20     ,12.45     
129,2388,威盛,13,最近六個營業日累積收盤價跌幅達34.28%﹝第一款﹞。,107.10.11,24.50     ,188.46    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達294.19% ﹝第二款﹞。,107.06.26,47.50     ,395.83    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達263.04% ﹝第二款﹞。,107.06.21,50.10     ,417.50    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達249.25% ﹝第二款﹞。,107.06.19,47.15     ,392.92    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達193.83% ﹝第二款﹞。,107.06.15,42.90     ,357.50    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達300.94% ﹝第二款﹞。,107.06.04,42.30     ,352.50    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達270.42% ﹝第二款﹞。,107.05.31,39.45     ,328.75    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達247.41% ﹝第二款﹞。,107.05.21,37.00     ,308.33    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達242.05% ﹝第二款﹞。,107.05.17,36.60     ,305.00    
129,2388,威盛,13,最近六十個營業日起迄兩個營業日之收盤價漲幅達175.47% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達241.12% ﹝第二款﹞。,107.05.15,36.50     ,304.17    
129,2388,威盛,13,最近六十個營業日起迄兩個營業日之收盤價漲幅達175.51% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達204.58% ﹝第二款﹞。,107.05.14,33.20     ,332.00    
129,2388,威盛,13,最近六十個營業日起迄兩個營業日之收盤價漲幅達134.10% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達169.64% ﹝第二款﹞。,107.05.11,30.20     ,302.00    
129,2388,威盛,13,最近九十個營業日起迄兩個營業日之收盤價漲幅達206.93% ﹝第二款﹞。,107.05.09,31.00     ,310.00    
130,2390,云辰,8,最近六個營業日累積收盤價漲幅達27.61%。且09月19日之成交量為最近六十個營業日日平均成交量之5.89倍﹝第三款﹞。,107.09.19,13.85     ,-----     
130,2390,云辰,8,最近六個營業日累積收盤價漲幅達29.78%。且09月17日之成交量為最近六十個營業日日平均成交量之13.73 倍﹝第三款﹞。且09月17日之週轉率為15.68%﹝第四款﹞。,107.09.17,13.85     ,-----     
130,2390,云辰,8,最近六個營業日累積收盤價漲幅達28.00%。且09月14日之成交量為最近六十個營業日日平均成交量之10.76 倍﹝第三款﹞。,107.09.14,13.35     ,-----     
130,2390,云辰,8,最近六個營業日累積收盤價漲幅達27.92%。且09月13日之成交量為最近六十個營業日日平均成交量之19.40 倍﹝第三款﹞。且09月13日之週轉率為14.06%﹝第四款﹞。,107.09.13,12.15     ,-----     
130,2390,云辰,8,最近六個營業日累積收盤價漲幅達32.35%﹝第一款﹞。且09月12日之成交量為最近六十個營業日日平均成交量之10.35 倍﹝第三款﹞。,107.09.12,11.70     ,-----     
130,2390,云辰,8,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.44倍。當日之成交量較最近六十個營業日之平均成交量放大為5.04倍﹝第九款﹞。,107.09.11,10.65     ,-----     
130,2390,云辰,8,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.97倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.40倍﹝第九款﹞。,107.09.10,10.85     ,-----     
130,2390,云辰,8,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.13倍。當日之成交量較最近六十個營業日之平均成交量放大為 19.95倍﹝第九款﹞。,107.09.07,10.40     ,-----     
131,2393,億光,1,07月30日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.09%，且07月30日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.14倍﹝第十二款﹞,107.07.31,40.30     ,17.75     
132,2402,毅嘉,1,最近六個營業日累積收盤價漲幅達26.15%。且05月28日之成交量為最近六十個營業日日平均成交量之12.09 倍﹝第三款﹞。,107.05.28,21.50     ,-----     
133,2408,南亞科,1,08月14日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.91%，且08月14日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.27倍﹝第十二款﹞,107.08.15,67.70     ,4.28      
134,2409,友達,1,09月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.51%，且09月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.18倍﹝第十二款﹞,107.09.13,12.90     ,6.68      
135,2413,環科,11,最近六個營業日累積收盤價跌幅達33.47%﹝第一款﹞。,107.07.11,21.50     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價跌幅達43.42%﹝第一款﹞。,107.07.10,21.50     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價跌幅達59.48%﹝第一款﹞。,107.07.09,20.25     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價跌幅達52.67%﹝第一款﹞。且07月06日之成交量為最近六十個營業日日平均成交量之7.20倍﹝第三款﹞。且07月06日之週轉率為12.82%﹝第四款﹞。,107.07.06,22.50     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價跌幅達52.86%﹝第一款﹞。,107.07.05,24.95     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價跌幅達32.96%﹝第一款﹞。,107.07.04,27.70     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價漲幅達46.04%﹝第一款﹞。且06月12日之成交量為最近六十個營業日日平均成交量之5.66倍﹝第三款﹞。,107.06.12,41.10     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價漲幅達38.08%﹝第一款﹞。且06月11日之成交量為最近六十個營業日日平均成交量之5.46倍﹝第三款﹞。,107.06.11,37.40     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價漲幅達26.22%。且06月08日之成交量為最近六十個營業日日平均成交量之6.82倍﹝第三款﹞。,107.06.08,34.35     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價漲幅達28.75%。且06月07日之成交量為最近六十個營業日日平均成交量之7.34倍﹝第三款﹞。,107.06.07,32.00     ,-----     
135,2413,環科,11,最近六個營業日累積收盤價漲幅達35.15%﹝第一款﹞。且06月06日之成交量為最近六十個營業日日平均成交量之6.99倍﹝第三款﹞。,107.06.06,30.90     ,-----     
136,2414,精技,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.56倍。當日之成交量較最近六十個營業日之平均成交量放大為 44.55倍﹝第九款﹞。,107.11.19,19.00     ,12.26     
137,2415,錩新,1,最近六個營業日累積收盤價漲幅達26.16%。且05月10日之成交量為最近六十個營業日日平均成交量之13.06 倍﹝第三款﹞。,107.05.10,24.80     ,12.28     
138,2424,隴華,5,最近六個營業日累積收盤價漲幅達38.33%﹝第一款﹞。,107.06.11,41.25     ,-----     
138,2424,隴華,5,最近六個營業日累積收盤價漲幅達50.79%﹝第一款﹞。,107.06.08,42.30     ,-----     
138,2424,隴華,5,最近六個營業日累積收盤價漲幅達52.80%﹝第一款﹞。且06月07日之成交量為最近六十個營業日日平均成交量之23.10 倍﹝第三款﹞。,107.06.07,41.90     ,-----     
138,2424,隴華,5,最近六個營業日累積收盤價漲幅達43.42%﹝第一款﹞。,107.06.06,38.10     ,-----     
138,2424,隴華,5,最近六個營業日累積收盤價漲幅達33.86%﹝第一款﹞。,107.06.05,34.65     ,-----     
139,2425,承啟,5,最近六個營業日之累積週轉率為62.59%。且09月12日之週轉率為10.34%﹝第十款﹞。,107.09.12,49.00     ,29.34     
139,2425,承啟,5,最近六個營業日之累積週轉率為66.80%。且09月06日之週轉率為17.48%﹝第十款﹞。,107.09.06,51.80     ,31.02     
139,2425,承啟,5,最近六個營業日之累積週轉率為59.62%。且09月05日之週轉率為13.02%﹝第十款﹞。,107.09.05,53.50     ,32.04     
139,2425,承啟,5,最近六個營業日之累積週轉率為56.20%。且08月31日之週轉率為11.16%﹝第十款﹞。,107.08.31,49.20     ,29.46     
139,2425,承啟,5,最近六個營業日之累積週轉率為51.37%。且08月30日之週轉率為13.13%﹝第十款﹞。,107.08.30,50.90     ,30.48     
140,2426,鼎元,10,最近六個營業日之累積週轉率為116.56% 。且07月10日之週轉率為10.26%﹝第十款﹞。,107.07.10,24.25     ,27.87     
140,2426,鼎元,10,最近六個營業日之累積週轉率為118.95% 。且07月09日之週轉率為27.76%﹝第十款﹞。,107.07.09,24.60     ,28.28     
140,2426,鼎元,10,最近六個營業日之累積週轉率為110.76% 。且07月06日之週轉率為29.45%﹝第十款﹞。,107.07.06,25.15     ,28.91     
140,2426,鼎元,10,最近六個營業日之累積週轉率為90.31%。且07月05日之週轉率為14.46%﹝第十款﹞。,107.07.05,22.90     ,26.32     
140,2426,鼎元,10,最近六個營業日之累積週轉率為94.73%。且07月04日之週轉率為11.04%﹝第十款﹞。,107.07.04,24.85     ,28.56     
140,2426,鼎元,10,最近六個營業日累積收盤價漲幅達32.93%﹝第一款﹞。且06月26日之成交量為最近六十個營業日日平均成交量之5.77倍﹝第三款﹞。且06月26日之週轉率為17.75%﹝第四款﹞。,107.06.26,24.40     ,28.05     
140,2426,鼎元,10,最近六個營業日累積收盤價漲幅達31.39%。且06月25日之成交量為最近六十個營業日日平均成交量之12.09 倍﹝第三款﹞。且06月25日之週轉率為33.77%﹝第四款﹞。,107.06.25,23.30     ,26.78     
140,2426,鼎元,10,最近六個營業日累積收盤價漲幅達34.83%﹝第一款﹞。且06月22日之成交量為最近六十個營業日日平均成交量之9.85倍﹝第三款﹞。且06月22日之週轉率為22.19%﹝第四款﹞。,107.06.22,23.70     ,27.24     
140,2426,鼎元,10,最近六個營業日累積收盤價漲幅達26.66%。且06月21日之成交量為最近六十個營業日日平均成交量之11.78 倍﹝第三款﹞。且06月21日之週轉率為22.33%﹝第四款﹞。,107.06.21,21.55     ,24.77     
140,2426,鼎元,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.16倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.72倍﹝第九款﹞。,107.06.20,19.85     ,22.82     
141,2430,燦坤,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.49倍。當日之成交量較最近六十個營業日之平均成交量放大為 42.13倍﹝第九款﹞。,107.12.22,19.45     ,11.51     
141,2430,燦坤,2,05月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率27.68%，且05月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.94倍﹝第十二款﹞,107.05.03,24.90     ,15.18     
142,2434,統懋,1,最近六個營業日累積收盤價漲幅達32.59%﹝第一款﹞。且09月07日之成交量為最近六十個營業日日平均成交量之6.53倍﹝第三款﹞。,107.09.07,14.00     ,-----     
143,2442,新美齊,4,最近六個營業日累積收盤價漲幅達29.82%。且09月06日之成交量為最近六十個營業日日平均成交量之6.55倍﹝第三款﹞。,107.09.06,15.80     ,-----     
143,2442,新美齊,4,最近六個營業日累積收盤價漲幅達28.54%。且09月03日之成交量為最近六十個營業日日平均成交量之7.99倍﹝第三款﹞。,107.09.03,13.95     ,-----     
143,2442,新美齊,4,最近六個營業日累積收盤價漲幅達32.70%﹝第一款﹞。且08月31日之成交量為最近六十個營業日日平均成交量之10.51 倍﹝第三款﹞。且08月31日之週轉率為10.77%﹝第四款﹞。,107.08.31,13.20     ,-----     
143,2442,新美齊,4,最近六個營業日累積收盤價漲幅達31.48%。且08月30日之成交量為最近六十個營業日日平均成交量之7.63倍﹝第三款﹞。,107.08.30,13.00     ,-----     
144,2443,新利虹,2,最近六個營業日累積收盤價漲幅達39.04%﹝第一款﹞。且06月07日之成交量為最近六十個營業日日平均成交量之10.57 倍﹝第三款﹞。,107.06.07,8.54      ,-----     
144,2443,新利虹,2,最近六個營業日累積收盤價漲幅達29.65%。且06月06日之成交量為最近六十個營業日日平均成交量之9.97倍﹝第三款﹞。,107.06.06,7.77      ,-----     
145,2444,友旺,3,最近六個營業日累積收盤價跌幅達39.25%﹝第一款﹞。且05月28日之週轉率為22.31%﹝第四款﹞。,107.05.28,17.65     ,-----     
145,2444,友旺,3,最近六個營業日累積收盤價跌幅達52.44%﹝第一款﹞。,107.05.25,16.05     ,-----     
145,2444,友旺,3,最近六個營業日累積收盤價跌幅達43.14%﹝第一款﹞。,107.05.24,17.80     ,-----     
146,2449,京元電子,2,08月20日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.10%，且08月20日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.60倍﹝第十二款﹞,107.08.21,21.20     ,14.32     
146,2449,京元電子,2,07月13日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.13%，且07月13日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.22倍﹝第十二款﹞,107.07.16,27.70     ,16.79     
147,2456,奇力新,28,最近六個營業日累積收盤價跌幅達35.31%﹝第一款﹞。,107.10.19,82.40     ,14.21     
147,2456,奇力新,28,最近六個營業日之累積週轉率為60.78%。且08月03日之週轉率為14.88%﹝第十款﹞。,107.08.03,123.00    ,22.69     
147,2456,奇力新,28,最近六個營業日之累積週轉率為54.16%。且07月31日之週轉率為14.06%﹝第十款﹞。,107.07.31,127.00    ,23.43     
147,2456,奇力新,28,最近六個營業日之累積週轉率為58.91%。且07月26日之週轉率為11.42%﹝第十款﹞。,107.07.26,149.00    ,27.49     
147,2456,奇力新,28,最近六個營業日之累積週轉率為54.29%。且07月23日之週轉率為10.84%﹝第十款﹞。,107.07.23,143.00    ,26.38     
147,2456,奇力新,28,最近六個營業日之累積週轉率為51.24%。且07月20日之週轉率為10.93%﹝第十款﹞。,107.07.20,140.50    ,25.92     
147,2456,奇力新,28,最近六個營業日之累積週轉率為52.80%。且07月06日之週轉率為11.49%﹝第十款﹞。,107.07.06,167.50    ,30.90     
147,2456,奇力新,28,最近六個營業日之累積週轉率為52.37%。且07月03日之週轉率為11.95%﹝第十款﹞。,107.07.03,181.00    ,33.39     
147,2456,奇力新,28,最近六個營業日之累積週轉率為53.28%。且06月27日之週轉率為10.04%﹝第十款﹞。,107.06.27,175.50    ,32.38     
147,2456,奇力新,28,最近六個營業日之累積週轉率為69.87%。且06月15日之週轉率為12.94%﹝第十款﹞。,107.06.15,180.50    ,33.30     
147,2456,奇力新,28,最近六個營業日之累積週轉率為69.38%。且06月14日之週轉率為10.69%﹝第十款﹞。,107.06.14,183.00    ,33.76     
147,2456,奇力新,28,最近六個營業日之累積週轉率為74.86%。且06月13日之週轉率為12.22%﹝第十款﹞。,107.06.13,181.50    ,33.49     
147,2456,奇力新,28,最近六個營業日之累積週轉率為80.78%。且06月12日之週轉率為15.22%﹝第十款﹞。,107.06.12,200.00    ,36.90     
147,2456,奇力新,28,最近六個營業日之累積週轉率為79.65%。且06月11日之週轉率為11.10%﹝第十款﹞。,107.06.11,193.00    ,35.61     
147,2456,奇力新,28,最近六個營業日累積收盤價漲幅達27.68%。且05月31日之週轉率為10.97%﹝第四款﹞。,107.05.31,160.00    ,29.52     
147,2456,奇力新,28,最近六個營業日累積收盤價漲幅達32.98%﹝第一款﹞。且05月29日之週轉率為20.08%﹝第四款﹞。,107.05.29,163.50    ,30.17     
147,2456,奇力新,28,最近六個營業日累積收盤價漲幅達40.82%﹝第一款﹞。且05月28日之週轉率為10.81%﹝第四款﹞。,107.05.28,163.00    ,30.07     
147,2456,奇力新,28,最近六個營業日累積收盤價漲幅達31.06%。且05月25日之週轉率為11.08%﹝第四款﹞。,107.05.25,148.50    ,27.40     
147,2456,奇力新,28,最近六個營業日之累積週轉率為85.38%。且05月24日之週轉率為17.45%﹝第十款﹞。,107.05.24,135.00    ,24.91     
147,2456,奇力新,28,最近六個營業日之累積週轉率為78.84%。且05月23日之週轉率為16.05%﹝第十款﹞。,107.05.23,123.00    ,22.69     
147,2456,奇力新,28,最近六個營業日之累積週轉率為78.80%。且05月22日之週轉率為18.86%﹝第十款﹞。,107.05.22,127.50    ,23.52     
147,2456,奇力新,28,最近六個營業日之累積週轉率為73.15%。且05月21日之週轉率為12.53%﹝第十款﹞。,107.05.21,119.50    ,22.05     
147,2456,奇力新,28,最近六個營業日之累積週轉率為82.08%。且05月18日之週轉率為10.10%﹝第十款﹞。,107.05.18,110.50    ,20.39     
147,2456,奇力新,28,最近六個營業日之累積週轉率為86.52%。且05月17日之週轉率為10.39%﹝第十款﹞。,107.05.17,110.50    ,20.39     
147,2456,奇力新,28,最近六個營業日之累積週轉率為82.87%。且05月16日之週轉率為10.91%﹝第十款﹞。,107.05.16,114.50    ,21.13     
147,2456,奇力新,28,最近六個營業日之累積週轉率為79.62%。且05月15日之週轉率為16.01%﹝第十款﹞。,107.05.15,110.00    ,20.26     
147,2456,奇力新,28,最近六個營業日之累積週轉率為72.21%。且05月14日之週轉率為13.21%﹝第十款﹞。,107.05.14,113.50    ,22.98     
147,2456,奇力新,28,最近六個營業日之累積週轉率為63.29%。且05月11日之週轉率為21.46%﹝第十款﹞。,107.05.11,104.00    ,21.05     
148,2464,盟立,6,06月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.52%，且06月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.98倍﹝第十二款﹞,107.06.13,45.40     ,14.01     
148,2464,盟立,6,06月11日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率22.27%，且06月11日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.45倍﹝第十二款﹞,107.06.12,44.70     ,13.80     
148,2464,盟立,6,06月08日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率21.31%，且06月08日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.05倍﹝第十二款﹞,107.06.11,45.65     ,14.09     
148,2464,盟立,6,06月07日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.72%，且06月07日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.68倍﹝第十二款﹞,107.06.08,46.00     ,14.20     
148,2464,盟立,6,06月06日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.55%，且06月06日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為8.56倍﹝第十二款﹞,107.06.07,47.10     ,14.54     
148,2464,盟立,6,06月05日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.10%，且06月05日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為9.89倍﹝第十二款﹞,107.06.06,46.85     ,14.46     
149,2467,志聖,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.18倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.19倍﹝第九款﹞。,107.06.04,31.45     ,10.38     
150,2468,華經,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.39倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.62倍﹝第九款﹞。,107.10.24,12.75     ,22.37     
150,2468,華經,4,最近六個營業日累積收盤價漲幅達27.45%。且10月16日之成交量為最近六十個營業日日平均成交量之7.81倍﹝第三款﹞。,107.10.16,13.85     ,24.30     
150,2468,華經,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.99倍。當日之成交量較最近六十個營業日之平均成交量放大為 26.26倍﹝第九款﹞。,107.10.15,13.85     ,24.30     
150,2468,華經,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.47倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.53倍﹝第九款﹞。,107.10.12,12.85     ,22.54     
151,2472,立隆電,1,最近六個營業日之累積週轉率為54.36%。且06月15日之週轉率為10.83%﹝第十款﹞。,107.06.15,82.10     ,18.96     
152,2474,可成,1,最近六個營業日累積收盤價跌幅達25.74%。且六個營業日起迄兩個營業日收盤價價差達51.00 元﹝第一款﹞。,107.12.11,217.00    ,5.70      
153,2475,華映,3,最近六個營業日累積收盤價跌幅達28.65%。且12月27日之成交量為最近六十個營業日日平均成交量之11.16 倍﹝第三款﹞。,107.12.27,0.58      ,-----     
153,2475,華映,3,最近六個營業日累積收盤價跌幅達47.63%。且12月22日之成交量為最近六十個營業日日平均成交量之19.96 倍﹝第三款﹞。,107.12.22,0.71      ,-----     
153,2475,華映,3,最近六個營業日累積收盤價跌幅達56.25%。且12月21日之成交量為最近六十個營業日日平均成交量之5.92倍﹝第三款﹞。,107.12.21,0.72      ,-----     
154,2478,大毅,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達185.59% ﹝第二款﹞。,107.07.31,99.10     ,103.23    
154,2478,大毅,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達203.33% ﹝第二款﹞。,107.07.27,104.50    ,108.85    
154,2478,大毅,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達197.77% ﹝第二款﹞。,107.07.26,100.50    ,104.69    
154,2478,大毅,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達173.32% ﹝第二款﹞。,107.07.24,91.70     ,95.52     
154,2478,大毅,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達167.26% ﹝第二款﹞。,107.07.23,89.40     ,93.13     
154,2478,大毅,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達188.22% ﹝第二款﹞。,107.07.19,96.70     ,100.73    
154,2478,大毅,28,最近六十個營業日起迄兩個營業日之收盤價漲幅達132.34% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達213.53% ﹝第二款﹞。最近六個營業日之累積週轉率為69.33%。且07月12日之週轉率為10.03%﹝第十款﹞。,107.07.12,113.50    ,118.23    
154,2478,大毅,28,最近六個營業日之累積週轉率為75.69%。且07月10日之週轉率為11.87%﹝第十款﹞。,107.07.10,111.50    ,116.15    
154,2478,大毅,28,最近六個營業日之累積週轉率為77.11%。且07月09日之週轉率為11.09%﹝第十款﹞。,107.07.09,105.00    ,109.38    
154,2478,大毅,28,最近六個營業日之累積週轉率為75.68%。且07月06日之週轉率為11.76%﹝第十款﹞。,107.07.06,109.50    ,114.06    
154,2478,大毅,28,最近六個營業日之累積週轉率為70.27%。且07月05日之週轉率為17.21%﹝第十款﹞。,107.07.05,114.00    ,118.75    
154,2478,大毅,28,最近六個營業日之累積週轉率為64.94%。且07月04日之週轉率為12.18%﹝第十款﹞。,107.07.04,104.50    ,108.85    
154,2478,大毅,28,最近六個營業日之累積週轉率為61.08%。且07月03日之週轉率為11.58%﹝第十款﹞。,107.07.03,113.50    ,118.23    
154,2478,大毅,28,最近六個營業日之累積週轉率為57.46%。且07月02日之週轉率為13.29%﹝第十款﹞。,107.07.02,124.00    ,129.17    
154,2478,大毅,28,最近六個營業日之累積週轉率為64.77%。且06月27日之週轉率為11.88%﹝第十款﹞。,107.06.27,127.00    ,132.29    
154,2478,大毅,28,最近六個營業日之累積週轉率為78.06%。且06月21日之週轉率為10.45%﹝第十款﹞。,107.06.21,128.50    ,133.85    
154,2478,大毅,28,最近六個營業日之累積週轉率為86.07%。且06月20日之週轉率為16.51%﹝第十款﹞。,107.06.20,133.00    ,138.54    
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達28.95%。且06月11日之週轉率為11.83%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達164.43% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達323.24% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達294.44% ﹝第二款﹞。,107.06.11,142.00    ,147.92    
154,2478,大毅,28,最近六個營業日之累積週轉率為59.59%。且06月08日之週轉率為10.05%﹝第十款﹞。,107.06.08,129.50    ,134.90    
154,2478,大毅,28,最近六個營業日之累積週轉率為61.12%。且06月07日之週轉率為18.48%﹝第十款﹞。,107.06.07,130.50    ,135.94    
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達36.32%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達137.56% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達231.44% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達228.19% ﹝第二款﹞。,107.05.29,117.00    ,121.88    
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達36.47%﹝第一款﹞。最近六十個營業日起迄兩個營業日之收盤價漲幅達209.59% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達193.79% ﹝第二款﹞。,107.05.28,106.50    ,110.94    
154,2478,大毅,28,最近六十個營業日起迄兩個營業日之收盤價漲幅達209.90% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達174.78% ﹝第二款﹞。,107.05.25,97.00     ,101.04    
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達32.27%﹝第一款﹞。且05月15日之成交量為最近六十個營業日日平均成交量之5.29倍﹝第三款﹞。且05月15日之週轉率為28.66%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達143.18% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達173.73% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達174.63% ﹝第二款﹞。,107.05.15,83.90     ,87.40     
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達38.55%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達143.67% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達171.93% ﹝第二款﹞。,107.05.14,80.90     ,84.27     
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達31.19%。且05月11日之成交量為最近六十個營業日日平均成交量之5.31倍﹝第三款﹞。且05月11日之週轉率為25.51%﹝第四款﹞。,107.05.11,73.60     ,76.67     
154,2478,大毅,28,最近六個營業日累積收盤價漲幅達34.74%﹝第一款﹞。且05月10日之週轉率為15.48%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達131.41% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達184.23% ﹝第二款﹞。,107.05.10,76.60     ,79.79     
