編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
147,2514,龍邦,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.86倍。當日之成交量較最近六十個營業日之平均成交量放大為 19.79倍﹝第九款﹞。,108.07.11,16.50     ,550.00    
148,2515,中工,1,08月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.89%，且08月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.64倍﹝第十二款﹞,108.08.29,7.47      ,53.36     
149,2542,興富發,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.22倍。當日之成交量較最近六十個營業日之平均成交量放大為 16.98倍﹝第九款﹞。,108.10.02,45.90     ,9.91      
150,2547,日勝生,2,08月07日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.97%，且08月07日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為11.44 倍﹝第十二款﹞,108.08.08,12.40     ,3.47      
150,2547,日勝生,2,08月06日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.32%，且08月06日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為13.48 倍﹝第十二款﹞,108.08.07,13.45     ,3.77      
151,2548,華固,1,07月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.32%，且07月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為11.59 倍﹝第十二款﹞,108.07.03,78.70     ,28.93     
152,2597,潤弘,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為9.68倍。當日之成交量較最近六十個營業日之平均成交量放大為 57.77倍﹝第九款﹞。最近六個營業日之累積週轉率為54.31%。且10月28日之週轉率為54.01%﹝第十款﹞。,108.10.28,58.60     ,13.08     
153,2603,長榮,1,11月20日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.37%，且11月20日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.12倍﹝第十二款﹞,108.11.21,12.55     ,54.57     
154,2608,嘉里大榮,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.34倍。當日之成交量較最近六十個營業日之平均成交量放大為6.01倍﹝第九款﹞。,108.05.29,34.50     ,12.64     
155,2613,中櫃,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.32倍。當日之成交量較最近六十個營業日之平均成交量放大為5.65倍﹝第九款﹞。,108.12.03,14.75     ,113.46    
156,2614,東森,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.10倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.55倍﹝第九款﹞。,108.12.25,11.45     ,-----     
157,2616,山隆,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.71倍。當日之成交量較最近六十個營業日之平均成交量放大為7.58倍﹝第九款﹞。,108.07.12,30.85     ,17.63     
157,2616,山隆,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.11倍。當日之成交量較最近六十個營業日之平均成交量放大為8.37倍﹝第九款﹞。,108.07.11,30.85     ,17.63     
158,2634,漢翔,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.18倍。當日之成交量較最近六十個營業日之平均成交量放大為8.67倍﹝第九款﹞。,108.12.24,32.95     ,16.00     
159,2705,六福,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.50倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.01倍﹝第九款﹞。,108.05.14,7.97      ,-----     
160,2706,第一店,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.21倍。當日之成交量較最近六十個營業日之平均成交量放大為9.34倍﹝第九款﹞。,108.06.17,15.65     ,14.63     
160,2706,第一店,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.54倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.27倍﹝第九款﹞。,108.06.14,15.55     ,14.53     
161,2707,晶華,2,07月17日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.10%，且07月17日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為10.93 倍﹝第十二款﹞,108.07.18,178.00    ,15.56     
161,2707,晶華,2,07月16日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.80%，且07月16日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為12.80 倍﹝第十二款﹞,108.07.17,188.00    ,16.43     
162,2812,台中銀,1,08月26日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.12%，且08月26日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為11.15 倍﹝第十二款﹞,108.08.27,11.60     ,9.75      
163,2836,高雄銀,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.86倍。當日之成交量較最近六十個營業日之平均成交量放大為 33.16倍﹝第九款﹞。,108.08.05,9.63      ,15.53     
164,2845,遠東銀,1,08月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.15%，且08月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為10.15 倍﹝第十二款﹞,108.08.29,11.50     ,9.35      
165,2882A,國泰特,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.24倍。當日之成交量較最近六十個營業日之平均成交量放大為 47.01倍﹝第九款﹞。,108.01.04,63.60     ,-----     
166,2889,國票金,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.04倍。當日之成交量較最近六十個營業日之平均成交量放大為 15.31倍﹝第九款﹞。,108.03.25,10.40     ,13.16     
166,2889,國票金,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.05倍。當日之成交量較最近六十個營業日之平均成交量放大為 33.12倍﹝第九款﹞。,108.03.19,10.25     ,12.97     
167,2906,高林,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.78倍。當日之成交量較最近六十個營業日之平均成交量放大為 26.03倍﹝第九款﹞。,108.01.14,10.00     ,62.50     
167,2906,高林,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.46倍。當日之成交量較最近六十個營業日之平均成交量放大為 15.27倍﹝第九款﹞。,108.01.09,10.00     ,62.50     
168,2910,統領,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.68倍。當日之成交量較最近六十個營業日之平均成交量放大為 51.88倍﹝第九款﹞。,108.12.02,27.00     ,51.92     
169,2913,農林,1,03月19日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.32%，且03月19日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.75倍﹝第十二款﹞,108.03.20,15.85     ,-----     
170,2939,凱羿-KY,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.19倍。當日之成交量較最近六十個營業日之平均成交量放大為5.59倍﹝第九款﹞。,108.02.22,115.50    ,10.48     
170,2939,凱羿-KY,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.01倍。當日之成交量較最近六十個營業日之平均成交量放大為6.46倍﹝第九款﹞。,108.02.21,124.00    ,11.25     
170,2939,凱羿-KY,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.81倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.78倍﹝第九款﹞。,108.02.20,125.00    ,11.34     
171,3002,歐格,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.43倍。當日之成交量較最近六十個營業日之平均成交量放大為 21.25倍﹝第九款﹞。,108.07.19,10.80     ,34.84     
172,3004,豐達科,3,最近六個營業日累積收盤價漲幅達25.48%。且03月06日之成交量為最近六十個營業日日平均成交量之7.45倍﹝第三款﹞。且03月06日之週轉率為17.19%﹝第四款﹞。,108.03.06,99.00     ,17.31     
172,3004,豐達科,3,最近六個營業日累積收盤價漲幅達25.40%。且03月05日之成交量為最近六十個營業日日平均成交量之9.39倍﹝第三款﹞。且03月05日之週轉率為19.00%﹝第四款﹞。,108.03.05,99.30     ,17.36     
172,3004,豐達科,3,最近六個營業日累積收盤價漲幅達29.38%。且01月14日之成交量為最近六十個營業日日平均成交量之7.88倍﹝第三款﹞。,108.01.14,80.80     ,16.19     
173,3006,晶豪科,6,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.49倍。當日之成交量較最近六十個營業日之平均成交量放大為6.72倍﹝第九款﹞。,108.12.25,39.70     ,34.22     
173,3006,晶豪科,6,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.39倍。當日之成交量較最近六十個營業日之平均成交量放大為5.05倍﹝第九款﹞。,108.12.24,38.60     ,33.28     
173,3006,晶豪科,6,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.80倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.43倍﹝第九款﹞。,108.12.19,38.80     ,33.45     
173,3006,晶豪科,6,05月13日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.57%，且05月13日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為8.70倍﹝第十二款﹞,108.05.14,30.35     ,13.08     
173,3006,晶豪科,6,05月10日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.24%，且05月10日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.81倍﹝第十二款﹞,108.05.13,30.10     ,12.97     
173,3006,晶豪科,6,05月09日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.89%，且05月09日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為12.34 倍﹝第十二款﹞,108.05.10,31.20     ,12.05     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.12.31,5000.00   ,25.17     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達150.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.12.13,4840.00   ,24.36     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.12.04,4400.00   ,22.15     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達165.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.11.21,4305.00   ,21.67     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達180.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.11.13,4520.00   ,22.75     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達240.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.11.04,4570.00   ,23.17     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.10.16,4375.00   ,22.18     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達150.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.09.27,4450.00   ,22.56     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達435.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.09.18,4210.00   ,21.35     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達180.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.09.03,3950.00   ,20.03     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達110.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.08.22,3935.00   ,19.95     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達392.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.08.07,3790.00   ,20.01     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達100.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.07.30,4125.00   ,21.78     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達155.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.07.18,4150.00   ,21.91     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達185.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.07.10,4155.00   ,21.94     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達285.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.06.26,3700.00   ,19.54     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達215.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.06.17,3735.00   ,19.72     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達120.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.06.06,3470.00   ,18.32     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達295.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.05.27,3690.00   ,19.48     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達605.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.05.17,3850.00   ,20.33     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達110.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.05.07,4775.00   ,26.28     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.04.25,4760.00   ,26.20     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達250.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.04.09,4850.00   ,26.70     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達175.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.03.25,4495.00   ,24.74     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達295.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.03.14,4785.00   ,26.34     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.03.06,4495.00   ,24.74     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.02.20,4095.00   ,20.73     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達250.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.02.11,3975.00   ,20.12     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達465.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,108.01.14,3570.00   ,18.07     
174,3008,大立光,30,六個營業日起迄兩個營業日收盤價價差達220.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,108.01.04,2905.00   ,14.71     
175,3013,晟銘電,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.65倍。當日之成交量較最近六十個營業日之平均成交量放大為8.59倍﹝第九款﹞。,108.03.28,18.20     ,27.58     
176,3016,嘉晶,1,07月19日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.71%，且07月19日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.29倍﹝第十二款﹞,108.07.22,42.00     ,30.22     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為59.08%。且08月14日之週轉率為10.71%﹝第十款﹞。,108.08.14,43.75     ,19.36     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為52.05%。且08月13日之週轉率為11.52%﹝第十款﹞。,108.08.13,43.70     ,19.34     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為73.71%。且07月31日之週轉率為10.93%﹝第十款﹞。,108.07.31,40.60     ,19.24     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為78.93%。且07月30日之週轉率為15.73%﹝第十款﹞。,108.07.30,40.95     ,19.41     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為60.29%。且07月25日之週轉率為11.28%﹝第十款﹞。,108.07.25,45.70     ,21.66     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為52.32%。且07月24日之週轉率為21.64%﹝第十款﹞。,108.07.24,46.90     ,22.23     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為51.11%。且07月02日之週轉率為10.38%﹝第十款﹞。,108.07.02,42.80     ,20.28     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為64.17%。且06月26日之週轉率為11.67%﹝第十款﹞。,108.06.26,38.95     ,18.46     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為56.30%。且05月21日之週轉率為10.80%﹝第十款﹞。,108.05.21,35.60     ,16.87     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為50.31%。且05月20日之週轉率為10.25%﹝第十款﹞。,108.05.20,34.35     ,16.28     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為59.09%。且05月09日之週轉率為10.09%﹝第十款﹞。,108.05.09,40.00     ,18.96     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為56.75%。且05月07日之週轉率為14.57%﹝第十款﹞。,108.05.07,42.85     ,21.32     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為73.40%。且04月19日之週轉率為16.84%﹝第十款﹞。,108.04.19,42.00     ,20.90     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為57.23%。且04月17日之週轉率為12.05%﹝第十款﹞。,108.04.17,43.25     ,21.52     
177,3017,奇鋐,15,最近六個營業日之累積週轉率為51.18%。且04月15日之週轉率為13.97%﹝第十款﹞。,108.04.15,42.90     ,21.34     
178,3019,亞光,1,最近六個營業日之累積週轉率為62.31%。且03月26日之週轉率為12.17%﹝第十款﹞。,108.03.26,99.10     ,25.48     
179,3026,禾伸堂,1,08月05日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.09%，且08月05日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.74倍﹝第十二款﹞,108.08.06,88.30     ,7.49      
180,3027,盛達,5,最近六個營業日累積收盤價跌幅達28.89%。且04月29日之成交量為最近六十個營業日日平均成交量之7.81倍﹝第三款﹞。且04月29日之週轉率為11.75%﹝第四款﹞。且04月29日元大證券商買進之比率為35.52%﹝第五款﹞。,108.04.29,7.96      ,4.77      
180,3027,盛達,5,最近六個營業日累積收盤價漲幅達31.51%。且04月02日之成交量為最近六十個營業日日平均成交量之19.11 倍﹝第三款﹞。且04月02日之週轉率為12.59%﹝第四款﹞。,108.04.02,12.30     ,7.37      
180,3027,盛達,5,最近六個營業日累積收盤價漲幅達27.62%。且04月01日之成交量為最近六十個營業日日平均成交量之14.03 倍﹝第三款﹞。,108.04.01,11.95     ,7.16      
180,3027,盛達,5,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.01倍。當日之成交量較最近六十個營業日之平均成交量放大為 31.37倍﹝第九款﹞。,108.03.29,10.90     ,6.53      
180,3027,盛達,5,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.27倍。當日之成交量較最近六十個營業日之平均成交量放大為 23.52倍﹝第九款﹞。,108.03.28,9.93      ,5.95      
181,3030,德律,4,06月13日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.56%，且06月13日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.63倍﹝第十二款﹞,108.06.14,48.00     ,10.41     
181,3030,德律,4,06月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.37%，且06月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.11倍﹝第十二款﹞,108.06.13,51.10     ,11.08     
181,3030,德律,4,06月11日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.34%，且06月11日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.81倍﹝第十二款﹞,108.06.12,51.70     ,11.21     
181,3030,德律,4,06月10日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.88%，且06月10日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為9.02倍﹝第十二款﹞,108.06.11,52.20     ,11.32     
182,3033,威健,1,08月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.12%，且08月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.40倍﹝第十二款﹞,108.08.29,17.80     ,15.48     
183,3034,聯詠,6,07月18日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.54%，且07月18日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.12倍﹝第十二款﹞,108.07.19,172.00    ,14.06     
183,3034,聯詠,6,07月17日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.98%，且07月17日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.50倍﹝第十二款﹞,108.07.18,163.00    ,13.33     
183,3034,聯詠,6,07月16日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.12%，且07月16日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.66倍﹝第十二款﹞,108.07.17,171.00    ,13.98     
183,3034,聯詠,6,04月23日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.25%，且04月23日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.49倍﹝第十二款﹞,108.04.24,198.00    ,18.86     
183,3034,聯詠,6,04月22日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.06%，且04月22日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.15倍﹝第十二款﹞,108.04.23,195.50    ,18.62     
183,3034,聯詠,6,04月19日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.57%，且04月19日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為13.45 倍﹝第十二款﹞,108.04.22,198.00    ,18.86     
184,3041,揚智,3,最近六個營業日累積收盤價漲幅達26.31%。且09月25日之週轉率為10.12%﹝第四款﹞。,108.09.25,14.50     ,-----     
184,3041,揚智,3,最近六個營業日之累積週轉率為65.03%。且09月24日之週轉率為22.56%﹝第十款﹞。,108.09.24,14.30     ,-----     
184,3041,揚智,3,最近六個營業日累積收盤價漲幅達27.30%。且07月18日之成交量為最近六十個營業日日平均成交量之8.99倍﹝第三款﹞。且07月18日之週轉率為10.31%﹝第四款﹞。,108.07.18,11.90     ,-----     
185,3043,科風,1,最近六個營業日累積收盤價跌幅達26.18%。且11月28日之成交量為最近六十個營業日日平均成交量之12.60 倍﹝第三款﹞。且11月28日元大證券商賣出之比率為40.34%﹝第五款﹞。,108.11.28,2.00      ,4.17      
186,3046,建碁,3,最近六個營業日累積收盤價漲幅達32.05%﹝第一款﹞。且04月12日之成交量為最近六十個營業日日平均成交量之8.31倍﹝第三款﹞。且04月12日統一證券商買進之比率為57.41%﹝第五款﹞。,108.04.12,30.40     ,-----     
186,3046,建碁,3,最近六個營業日累積收盤價漲幅達27.76%。且04月10日之成交量為最近六十個營業日日平均成交量之5.46倍﹝第三款﹞。,108.04.10,28.35     ,-----     
186,3046,建碁,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.09倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.46倍﹝第九款﹞。,108.03.08,23.20     ,-----     
187,3049,和鑫,8,最近六個營業日之累積週轉率為56.30%。且07月30日之週轉率為16.42%﹝第十款﹞。,108.07.30,15.15     ,21.64     
187,3049,和鑫,8,最近六個營業日之累積週轉率為73.69%。且05月02日之週轉率為14.50%﹝第十款﹞。,108.05.02,15.50     ,22.14     
187,3049,和鑫,8,最近六個營業日之累積週轉率為60.62%。且04月26日之週轉率為10.63%﹝第十款﹞。,108.04.26,14.40     ,57.60     
187,3049,和鑫,8,最近六個營業日之累積週轉率為54.53%。且04月25日之週轉率為27.71%﹝第十款﹞。,108.04.25,14.05     ,56.20     
187,3049,和鑫,8,最近六個營業日累積收盤價漲幅達33.53%﹝第一款﹞。且04月10日之週轉率為12.24%﹝第四款﹞。,108.04.10,14.70     ,58.80     
187,3049,和鑫,8,最近六個營業日累積收盤價漲幅達32.05%﹝第一款﹞。,108.04.08,14.20     ,56.80     
187,3049,和鑫,8,最近六個營業日累積收盤價漲幅達29.95%。且02月27日之成交量為最近六十個營業日日平均成交量之12.04 倍﹝第三款﹞。且02月27日之週轉率為10.17%﹝第四款﹞。,108.02.27,10.95     ,18.25     
187,3049,和鑫,8,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.69倍。當日之成交量較最近六十個營業日之平均成交量放大為6.16倍﹝第九款﹞。,108.02.25,10.00     ,16.67     
188,3052,夆典,3,最近六個營業日累積收盤價漲幅達29.30%。且09月06日之成交量為最近六十個營業日日平均成交量之6.03倍﹝第三款﹞。,108.09.06,12.30     ,-----     
188,3052,夆典,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.57倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.07倍﹝第九款﹞。,108.09.03,11.50     ,-----     
188,3052,夆典,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.55倍。當日之成交量較最近六十個營業日之平均成交量放大為 22.62倍﹝第九款﹞。,108.09.02,11.20     ,-----     
189,3054,立萬利,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.86倍。當日之成交量較最近六十個營業日之平均成交量放大為 27.82倍﹝第九款﹞。,108.08.26,27.40     ,-----     
190,3055,蔚華科,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.23倍。當日之成交量較最近六十個營業日之平均成交量放大為6.58倍﹝第九款﹞。,108.09.02,24.50     ,34.51     
190,3055,蔚華科,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.90倍。當日之成交量較最近六十個營業日之平均成交量放大為 19.49倍﹝第九款﹞。,108.08.30,23.70     ,33.38     
190,3055,蔚華科,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.41倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.31倍﹝第九款﹞。,108.08.29,24.10     ,33.94     
191,3056,總太,7,06月26日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率20.67%，且06月26日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.20倍﹝第十二款﹞,108.06.27,20.05     ,117.94    
191,3056,總太,7,06月25日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率23.05%，且06月25日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.67倍﹝第十二款﹞,108.06.26,21.20     ,124.71    
191,3056,總太,7,06月24日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率21.88%，且06月24日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.30倍﹝第十二款﹞,108.06.25,21.20     ,124.71    
191,3056,總太,7,06月21日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.88%，且06月21日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.94倍﹝第十二款﹞,108.06.24,21.20     ,124.71    
191,3056,總太,7,06月20日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率18.60%，且06月20日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為8.35倍﹝第十二款﹞,108.06.21,21.10     ,124.12    
191,3056,總太,7,06月19日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.06%，且06月19日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為9.34倍﹝第十二款﹞,108.06.20,21.05     ,123.82    
191,3056,總太,7,06月18日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.73%，且06月18日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為10.84 倍﹝第十二款﹞,108.06.19,21.30     ,125.29    
192,3057,喬鼎,1,最近六個營業日累積收盤價漲幅達26.57%。且12月12日之成交量為最近六十個營業日日平均成交量之16.51 倍﹝第三款﹞。,108.12.12,8.00      ,-----     
