編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
153,078439,群創群益09購02,3,最近六個營業日累積收盤價跌幅達39.11%﹝第一款﹞。,110.05.24,5.60      ,-----     
153,078439,群創群益09購02,3,最近六個營業日累積收盤價跌幅達39.11%﹝第一款﹞。,110.05.21,5.60      ,-----     
154,078544,彩晶富邦06購02,1,最近六個營業日累積收盤價跌幅達36.67%﹝第一款﹞。,110.05.14,1.14      ,-----     
155,078643,長榮凱基08購02,1,最近六個營業日累積收盤價漲幅達35.63%﹝第一款﹞。,110.07.07,92.50     ,-----     
156,078677,長榮元大08購03,2,最近六個營業日累積收盤價跌幅達38.93%﹝第一款﹞。,110.07.30,54.50     ,-----     
156,078677,長榮元大08購03,2,最近六個營業日累積收盤價跌幅達38.93%﹝第一款﹞。,110.07.29,54.50     ,-----     
157,078712,新興永豐06購02,3,最近六個營業日累積收盤價跌幅達36.52%﹝第一款﹞。,110.02.17,0.64      ,-----     
157,078712,新興永豐06購02,3,最近六個營業日累積收盤價跌幅達47.02%﹝第一款﹞。,110.02.05,0.60      ,-----     
157,078712,新興永豐06購02,3,最近六個營業日累積收盤價跌幅達38.58%﹝第一款﹞。,110.02.04,0.64      ,-----     
158,078741,群創元富06購03,1,最近六個營業日累積收盤價跌幅達38.61%﹝第一款﹞。,110.05.21,6.15      ,-----     
159,078742,群創元富08購02,2,最近六個營業日累積收盤價跌幅達40.36%﹝第一款﹞。,110.05.21,5.85      ,-----     
159,078742,群創元富08購02,2,最近六個營業日累積收盤價跌幅達37.66%﹝第一款﹞。,110.05.20,6.30      ,-----     
160,078853,長榮統一08購02,1,最近六個營業日累積收盤價跌幅達38.57%﹝第一款﹞。,110.08.11,37.00     ,-----     
161,078872,大亞元大07購01,2,最近六個營業日累積收盤價跌幅達35.25%﹝第一款﹞。,110.05.26,1.66      ,-----     
161,078872,大亞元大07購01,2,最近六個營業日累積收盤價跌幅達36.67%﹝第一款﹞。,110.05.25,1.55      ,-----     
162,078882,友達元大06購07,3,最近六個營業日累積收盤價跌幅達33.27%﹝第一款﹞。,110.05.24,3.30      ,-----     
162,078882,友達元大06購07,3,最近六個營業日累積收盤價跌幅達36.44%﹝第一款﹞。,110.05.21,3.30      ,-----     
162,078882,友達元大06購07,3,最近六個營業日累積收盤價跌幅達34.54%﹝第一款﹞。,110.05.20,3.57      ,-----     
163,078940,友達第一06購01,3,最近六個營業日累積收盤價跌幅達35.77%﹝第一款﹞。,110.05.19,1.48      ,-----     
163,078940,友達第一06購01,3,最近六個營業日累積收盤價跌幅達40.13%﹝第一款﹞。,110.05.18,1.24      ,-----     
163,078940,友達第一06購01,3,最近六個營業日累積收盤價跌幅達39.43%﹝第一款﹞。,110.05.14,1.81      ,-----     
164,078991,中鴻凱基06購01,2,最近六個營業日累積收盤價漲幅達35.73%﹝第一款﹞。,110.05.05,28.30     ,-----     
164,078991,中鴻凱基06購01,2,最近六個營業日累積收盤價漲幅達33.95%﹝第一款﹞。,110.05.04,27.60     ,-----     
165,079045,長榮元大09購01,4,最近六個營業日累積收盤價跌幅達38.06%﹝第一款﹞。,110.08.03,37.40     ,-----     
165,079045,長榮元大09購01,4,最近六個營業日累積收盤價跌幅達47.33%﹝第一款﹞。,110.08.02,37.40     ,-----     
165,079045,長榮元大09購01,4,最近六個營業日累積收盤價跌幅達46.76%﹝第一款﹞。,110.07.30,41.80     ,-----     
165,079045,長榮元大09購01,4,最近六個營業日累積收盤價跌幅達37.08%﹝第一款﹞。,110.07.29,46.70     ,-----     
166,079134,新光鋼元大06購02,2,最近六個營業日累積收盤價跌幅達36.64%﹝第一款﹞。,110.05.20,3.34      ,-----     
166,079134,新光鋼元大06購02,2,最近六個營業日累積收盤價跌幅達36.64%﹝第一款﹞。,110.05.19,3.34      ,-----     
167,079160,長榮元大08購04,3,最近六個營業日累積收盤價跌幅達39.05%﹝第一款﹞。,110.08.02,28.70     ,-----     
167,079160,長榮元大08購04,3,最近六個營業日累積收盤價跌幅達48.80%﹝第一款﹞。,110.07.30,28.70     ,-----     
167,079160,長榮元大08購04,3,最近六個營業日累積收盤價跌幅達39.12%﹝第一款﹞。,110.07.29,32.20     ,-----     
168,079180,華夏永豐06購01,2,最近六個營業日累積收盤價跌幅達39.64%﹝第一款﹞。,110.05.19,2.07      ,-----     
168,079180,華夏永豐06購01,2,最近六個營業日累積收盤價跌幅達39.82%﹝第一款﹞。,110.05.18,2.05      ,-----     
169,079295,群創元富06購05,3,最近六個營業日累積收盤價跌幅達35.40%﹝第一款﹞。,110.05.21,2.64      ,-----     
169,079295,群創元富06購05,3,最近六個營業日累積收盤價跌幅達45.32%﹝第一款﹞。,110.05.20,2.64      ,-----     
169,079295,群創元富06購05,3,最近六個營業日累積收盤價跌幅達37.11%﹝第一款﹞。,110.05.19,3.56      ,-----     
170,079296,群創元富07購03,2,最近六個營業日累積收盤價跌幅達42.33%﹝第一款﹞。,110.05.21,3.26      ,-----     
170,079296,群創元富07購03,2,最近六個營業日累積收盤價跌幅達38.90%﹝第一款﹞。,110.05.20,3.76      ,-----     
171,079297,群創元富08購03,1,最近六個營業日累積收盤價跌幅達39.09%﹝第一款﹞。,110.05.21,4.16      ,-----     
172,079322,群創中信0A購02,4,最近六個營業日累積收盤價跌幅達39.11%﹝第一款﹞。,110.07.14,1.43      ,-----     
172,079322,群創中信0A購02,4,最近六個營業日累積收盤價跌幅達45.51%﹝第一款﹞。,110.07.13,1.63      ,-----     
172,079322,群創中信0A購02,4,最近六個營業日累積收盤價跌幅達42.75%﹝第一款﹞。,110.07.12,1.80      ,-----     
172,079322,群創中信0A購02,4,最近六個營業日累積收盤價跌幅達33.09%﹝第一款﹞。,110.07.09,2.40      ,-----     
173,079348,中石化凱基09購01,2,最近六個營業日累積收盤價跌幅達39.54%﹝第一款﹞。,110.07.29,1.93      ,-----     
173,079348,中石化凱基09購01,2,最近六個營業日累積收盤價漲幅達36.03%﹝第一款﹞。,110.07.21,7.10      ,-----     
174,079352,中鴻凱基07購01,3,最近六個營業日累積收盤價漲幅達33.44%﹝第一款﹞。,110.05.05,24.50     ,-----     
174,079352,中鴻凱基07購01,3,最近六個營業日累積收盤價漲幅達41.14%﹝第一款﹞。,110.05.04,24.50     ,-----     
174,079352,中鴻凱基07購01,3,最近六個營業日累積收盤價漲幅達41.14%﹝第一款﹞。,110.05.03,24.50     ,-----     
175,079370,中石化元大08購02,2,最近六個營業日累積收盤價跌幅達33.58%﹝第一款﹞。,110.05.25,3.06      ,-----     
175,079370,中石化元大08購02,2,最近六個營業日累積收盤價跌幅達35.83%﹝第一款﹞。,110.05.24,2.78      ,-----     
176,079411,長榮富邦06購02,1,最近六個營業日累積收盤價漲幅達34.86%﹝第一款﹞。,110.06.07,33.00     ,-----     
177,079534,群創元大06購08,3,最近六個營業日累積收盤價跌幅達32.38%﹝第一款﹞。,110.05.26,4.47      ,-----     
177,079534,群創元大06購08,3,最近六個營業日累積收盤價跌幅達41.92%﹝第一款﹞。,110.05.25,4.47      ,-----     
177,079534,群創元大06購08,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.24,4.97      ,-----     
178,079553,群創群益07購02,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.25,6.15      ,-----     
178,079553,群創群益07購02,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.24,6.15      ,-----     
178,079553,群創群益07購02,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.21,6.15      ,-----     
179,079670,友達元大06購08,3,最近六個營業日累積收盤價跌幅達37.94%﹝第一款﹞。,110.05.27,4.41      ,-----     
179,079670,友達元大06購08,3,最近六個營業日累積收盤價跌幅達38.99%﹝第一款﹞。,110.05.26,5.85      ,-----     
179,079670,友達元大06購08,3,最近六個營業日累積收盤價跌幅達38.99%﹝第一款﹞。,110.05.25,5.85      ,-----     
180,079672,友達元大09購02,2,最近六個營業日累積收盤價跌幅達39.47%﹝第一款﹞。,110.05.26,4.33      ,-----     
180,079672,友達元大09購02,2,最近六個營業日累積收盤價跌幅達39.47%﹝第一款﹞。,110.05.25,4.33      ,-----     
181,079859,長榮群益08購03,1,最近六個營業日累積收盤價跌幅達38.34%﹝第一款﹞。,110.08.17,38.80     ,-----     
182,079872,萬海統一08購01,4,最近六個營業日累積收盤價跌幅達41.62%﹝第一款﹞。,110.08.17,16.40     ,-----     
182,079872,萬海統一08購01,4,最近六個營業日累積收盤價跌幅達48.32%﹝第一款﹞。,110.08.16,17.10     ,-----     
182,079872,萬海統一08購01,4,最近六個營業日累積收盤價跌幅達45.07%﹝第一款﹞。,110.08.13,17.80     ,-----     
182,079872,萬海統一08購01,4,最近六個營業日累積收盤價跌幅達38.99%﹝第一款﹞。,110.08.12,19.20     ,-----     
183,079888,群創元富09購01,1,最近六個營業日累積收盤價跌幅達39.09%﹝第一款﹞。,110.05.21,4.56      ,-----     
184,079910,長榮國泰08購03,4,最近六個營業日累積收盤價跌幅達48.57%﹝第一款﹞。,110.07.28,34.10     ,-----     
184,079910,長榮國泰08購03,4,最近六個營業日累積收盤價跌幅達57.78%﹝第一款﹞。,110.07.27,34.10     ,-----     
184,079910,長榮國泰08購03,4,最近六個營業日累積收盤價跌幅達47.82%﹝第一款﹞。,110.07.26,39.00     ,-----     
184,079910,長榮國泰08購03,4,最近六個營業日累積收盤價跌幅達38.18%﹝第一款﹞。,110.07.23,44.20     ,-----     
185,079974,萬海群益07購02,3,最近六個營業日累積收盤價漲幅達36.42%﹝第一款﹞。,110.07.05,155.00    ,-----     
185,079974,萬海群益07購02,3,最近六個營業日累積收盤價漲幅達58.72%。且六個營業日起迄兩個營業日收盤價價差達78.50 元﹝第一款﹞。,110.06.30,141.00    ,-----     
185,079974,萬海群益07購02,3,最近六個營業日累積收盤價漲幅達58.85%。且六個營業日起迄兩個營業日收盤價價差達76.40 元﹝第一款﹞。,110.06.29,124.00    ,-----     
186,079994,晶豪科元富06購02,3,最近六個營業日累積收盤價跌幅達47.65%﹝第一款﹞。,110.05.21,8.20      ,-----     
186,079994,晶豪科元富06購02,3,最近六個營業日累積收盤價跌幅達37.80%﹝第一款﹞。,110.05.20,10.20     ,-----     
186,079994,晶豪科元富06購02,3,最近六個營業日累積收盤價跌幅達37.80%﹝第一款﹞。,110.05.19,10.20     ,-----     
187,080016,新興國票07購02,2,最近六個營業日累積收盤價跌幅達39.18%﹝第一款﹞。,110.07.21,7.35      ,-----     
187,080016,新興國票07購02,2,最近六個營業日累積收盤價跌幅達33.90%﹝第一款﹞。,110.07.20,9.10      ,-----     
188,080025,長榮國泰08購04,4,最近六個營業日累積收盤價跌幅達48.16%﹝第一款﹞。,110.07.28,24.20     ,-----     
188,080025,長榮國泰08購04,4,最近六個營業日累積收盤價跌幅達58.68%﹝第一款﹞。,110.07.27,24.00     ,-----     
188,080025,長榮國泰08購04,4,最近六個營業日累積收盤價跌幅達48.72%﹝第一款﹞。,110.07.26,27.50     ,-----     
188,080025,長榮國泰08購04,4,最近六個營業日累積收盤價跌幅達39.11%﹝第一款﹞。,110.07.23,31.20     ,-----     
189,080182,萬海統一08購02,3,最近六個營業日累積收盤價跌幅達35.68%﹝第一款﹞。,110.07.30,24.60     ,-----     
189,080182,萬海統一08購02,3,最近六個營業日累積收盤價跌幅達35.79%﹝第一款﹞。,110.07.29,28.20     ,-----     
189,080182,萬海統一08購02,3,最近六個營業日累積收盤價跌幅達39.63%﹝第一款﹞。,110.07.28,26.90     ,-----     
190,080226,中鴻元大06購05,1,最近六個營業日累積收盤價跌幅達34.55%﹝第一款﹞。,110.05.21,21.20     ,-----     
191,080244,晶豪科元大06購02,2,最近六個營業日累積收盤價跌幅達34.06%﹝第一款﹞。,110.05.24,10.30     ,-----     
191,080244,晶豪科元大06購02,2,最近六個營業日累積收盤價跌幅達38.75%﹝第一款﹞。,110.05.21,9.40      ,-----     
192,080290,中鴻中信08購01,1,最近六個營業日累積收盤價漲幅達33.54%﹝第一款﹞。,110.05.13,11.80     ,-----     
193,080401,長榮元大09購02,3,最近六個營業日累積收盤價跌幅達38.75%﹝第一款﹞。,110.08.02,26.80     ,-----     
193,080401,長榮元大09購02,3,最近六個營業日累積收盤價跌幅達48.80%﹝第一款﹞。,110.07.30,26.70     ,-----     
193,080401,長榮元大09購02,3,最近六個營業日累積收盤價跌幅達39.12%﹝第一款﹞。,110.07.29,30.20     ,-----     
194,080402,長榮元大09購03,3,最近六個營業日累積收盤價跌幅達39.26%﹝第一款﹞。,110.08.02,24.40     ,-----     
194,080402,長榮元大09購03,3,最近六個營業日累積收盤價跌幅達49.01%﹝第一款﹞。,110.07.30,24.40     ,-----     
194,080402,長榮元大09購03,3,最近六個營業日累積收盤價跌幅達39.33%﹝第一款﹞。,110.07.29,27.20     ,-----     
195,080426,彩晶富邦06購03,1,最近六個營業日累積收盤價跌幅達39.50%﹝第一款﹞。,110.05.14,2.22      ,-----     
196,080706,長榮凱基08購05,3,最近六個營業日累積收盤價跌幅達35.75%﹝第一款﹞。,110.07.19,60.50     ,-----     
196,080706,長榮凱基08購05,3,最近六個營業日累積收盤價漲幅達57.80%﹝第一款﹞。,110.07.02,94.50     ,-----     
196,080706,長榮凱基08購05,3,最近六個營業日累積收盤價漲幅達38.54%﹝第一款﹞。,110.06.29,72.00     ,-----     
197,080727,群創群益07購04,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.25,6.65      ,-----     
197,080727,群創群益07購04,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.24,6.65      ,-----     
197,080727,群創群益07購04,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.21,6.65      ,-----     
198,080750,萬海群益07購03,1,最近六個營業日累積收盤價漲幅達42.15%﹝第一款﹞。,110.06.29,49.10     ,-----     
199,080804,長榮凱基07購02,2,最近六個營業日累積收盤價跌幅達37.17%﹝第一款﹞。,110.07.23,31.20     ,-----     
199,080804,長榮凱基07購02,2,最近六個營業日累積收盤價跌幅達36.84%﹝第一款﹞。,110.07.22,35.40     ,-----     
200,080912,長榮凱基0A購01,2,最近六個營業日累積收盤價跌幅達33.11%﹝第一款﹞。,110.08.02,17.00     ,-----     
200,080912,長榮凱基0A購01,2,最近六個營業日累積收盤價跌幅達37.46%﹝第一款﹞。,110.07.29,17.90     ,-----     
201,080914,長榮凱基0B購01,3,最近六個營業日累積收盤價跌幅達34.84%﹝第一款﹞。,110.07.23,19.40     ,-----     
201,080914,長榮凱基0B購01,3,最近六個營業日累積收盤價跌幅達46.69%﹝第一款﹞。,110.07.22,18.80     ,-----     
201,080914,長榮凱基0B購01,3,最近六個營業日累積收盤價跌幅達39.72%﹝第一款﹞。,110.07.21,21.90     ,-----     
202,080924,華新國票09購01,1,最近六個營業日累積收盤價跌幅達33.97%﹝第一款﹞。,110.05.26,1.79      ,-----     
203,080950,萬海群益08購01,5,最近六個營業日累積收盤價漲幅達37.84%﹝第一款﹞。,110.07.06,110.00    ,-----     
203,080950,萬海群益08購01,5,最近六個營業日累積收盤價漲幅達47.68%。且六個營業日起迄兩個營業日收盤價價差達53.00 元﹝第一款﹞。,110.07.05,110.00    ,-----     
203,080950,萬海群益08購01,5,最近六個營業日累積收盤價漲幅達57.51%。且六個營業日起迄兩個營業日收盤價價差達65.10 元﹝第一款﹞。,110.07.02,110.00    ,-----     
203,080950,萬海群益08購01,5,最近六個營業日累積收盤價漲幅達59.40%。且六個營業日起迄兩個營業日收盤價價差達59.70 元﹝第一款﹞。,110.06.30,83.50     ,-----     
203,080950,萬海群益08購01,5,最近六個營業日累積收盤價漲幅達49.51%。且六個營業日起迄兩個營業日收盤價價差達57.90 元﹝第一款﹞。,110.06.29,70.50     ,-----     
204,081028,長榮元富08購03,1,最近六個營業日累積收盤價漲幅達33.37%﹝第一款﹞。,110.06.23,38.30     ,-----     
205,081089,群創中信09購02,1,最近六個營業日累積收盤價跌幅達32.62%﹝第一款﹞。,110.05.20,4.90      ,-----     
206,081191,大亞元大07購02,1,最近六個營業日累積收盤價跌幅達36.61%﹝第一款﹞。,110.05.20,1.75      ,-----     
207,081207,群創元大07購05,2,最近六個營業日累積收盤價跌幅達34.18%﹝第一款﹞。,110.05.21,2.23      ,-----     
207,081207,群創元大07購05,2,最近六個營業日累積收盤價跌幅達39.07%﹝第一款﹞。,110.05.20,2.61      ,-----     
208,081225,長榮統一09購04,3,最近六個營業日累積收盤價跌幅達37.97%﹝第一款﹞。,110.07.30,14.40     ,-----     
208,081225,長榮統一09購04,3,最近六個營業日累積收盤價跌幅達47.77%﹝第一款﹞。,110.07.29,14.40     ,-----     
208,081225,長榮統一09購04,3,最近六個營業日累積收盤價跌幅達47.77%﹝第一款﹞。,110.07.28,14.40     ,-----     
209,081491,益航凱基08購01,1,最近六個營業日累積收盤價跌幅達37.95%﹝第一款﹞。,110.08.03,3.00      ,-----     
210,081493,長榮凱基0B購02,3,最近六個營業日累積收盤價跌幅達32.50%﹝第一款﹞。,110.07.29,11.50     ,-----     
210,081493,長榮凱基0B購02,3,最近六個營業日累積收盤價跌幅達44.18%﹝第一款﹞。,110.07.26,13.10     ,-----     
210,081493,長榮凱基0B購02,3,最近六個營業日累積收盤價跌幅達48.37%﹝第一款﹞。,110.07.23,14.40     ,-----     
211,081496,台航凱基07購01,1,最近六個營業日累積收盤價跌幅達39.32%﹝第一款﹞。,110.05.21,8.70      ,-----     
212,081514,新光鋼富邦08購01,3,最近六個營業日累積收盤價跌幅達36.11%﹝第一款﹞。,110.05.24,1.42      ,-----     
212,081514,新光鋼富邦08購01,3,最近六個營業日累積收盤價跌幅達32.41%﹝第一款﹞。,110.05.21,1.69      ,-----     
212,081514,新光鋼富邦08購01,3,最近六個營業日累積收盤價跌幅達35.17%﹝第一款﹞。,110.05.20,1.50      ,-----     
213,081548,長榮永豐07購05,3,最近六個營業日累積收盤價漲幅達48.13%﹝第一款﹞。,110.05.31,15.60     ,-----     
213,081548,長榮永豐07購05,3,最近六個營業日累積收盤價漲幅達48.53%﹝第一款﹞。,110.05.28,14.10     ,-----     
213,081548,長榮永豐07購05,3,最近六個營業日累積收盤價漲幅達38.86%﹝第一款﹞。,110.05.27,12.70     ,-----     
214,081589,燁輝元大07購02,2,最近六個營業日累積收盤價跌幅達32.45%﹝第一款﹞。,110.05.26,4.74      ,-----     
214,081589,燁輝元大07購02,2,最近六個營業日累積收盤價跌幅達33.57%﹝第一款﹞。,110.05.25,4.51      ,-----     
215,081616,長榮元大08購06,3,最近六個營業日累積收盤價跌幅達38.64%﹝第一款﹞。,110.08.02,15.40     ,-----     
215,081616,長榮元大08購06,3,最近六個營業日累積收盤價跌幅達48.39%﹝第一款﹞。,110.07.30,15.40     ,-----     
215,081616,長榮元大08購06,3,最近六個營業日累積收盤價跌幅達38.71%﹝第一款﹞。,110.07.29,17.50     ,-----     
216,081626,台航元大07購01,2,最近六個營業日累積收盤價跌幅達39.45%﹝第一款﹞。,110.05.26,6.35      ,-----     
216,081626,台航元大07購01,2,最近六個營業日累積收盤價跌幅達39.45%﹝第一款﹞。,110.05.25,6.35      ,-----     
217,081627,台航元大07購02,1,最近六個營業日累積收盤價跌幅達39.54%﹝第一款﹞。,110.05.25,6.50      ,-----     
218,081675,中鴻中信09購01,1,最近六個營業日累積收盤價跌幅達42.90%﹝第一款﹞。,110.05.20,1.99      ,-----     
219,081742,中鴻元大07購03,1,最近六個營業日累積收盤價跌幅達36.95%﹝第一款﹞。,110.05.20,15.80     ,-----     
220,081758,長榮元大09購04,2,最近六個營業日累積收盤價跌幅達33.57%﹝第一款﹞。,110.07.22,14.60     ,-----     
220,081758,長榮元大09購04,2,最近六個營業日累積收盤價跌幅達33.89%﹝第一款﹞。,110.07.21,16.60     ,-----     
221,081831,長榮凱基09購01,1,最近六個營業日累積收盤價漲幅達35.35%﹝第一款﹞。,110.07.07,43.30     ,-----     
222,081832,長榮凱基09購02,2,最近六個營業日累積收盤價跌幅達39.28%﹝第一款﹞。,110.07.23,19.70     ,-----     
222,081832,長榮凱基09購02,2,最近六個營業日累積收盤價跌幅達33.36%﹝第一款﹞。,110.07.22,21.40     ,-----     
223,081836,萬海凱基0A購01,3,最近六個營業日累積收盤價跌幅達36.60%﹝第一款﹞。,110.07.23,32.70     ,-----     
223,081836,萬海凱基0A購01,3,最近六個營業日累積收盤價跌幅達36.60%﹝第一款﹞。,110.07.22,32.70     ,-----     
223,081836,萬海凱基0A購01,3,最近六個營業日累積收盤價跌幅達32.80%﹝第一款﹞。,110.07.21,35.90     ,-----     
224,082163,裕民國泰09購01,2,最近六個營業日累積收盤價跌幅達35.90%﹝第一款﹞。,110.07.27,6.25      ,-----     
224,082163,裕民國泰09購01,2,最近六個營業日累積收盤價跌幅達32.47%﹝第一款﹞。,110.07.26,6.80      ,-----     
225,082179,萬海兆豐07購01,1,最近六個營業日累積收盤價漲幅達41.52%﹝第一款﹞。,110.06.29,62.00     ,-----     
226,082261,FBVIX元大08購01,2,最近六個營業日累積收盤價跌幅達50.12%﹝第一款﹞。,110.03.26,0.30      ,-----     
226,082261,FBVIX元大08購01,2,最近六個營業日累積收盤價漲幅達33.15%﹝第一款﹞。,110.03.18,1.59      ,-----     
227,082262,FBVIX元大08購02,3,最近六個營業日累積收盤價跌幅達51.16%﹝第一款﹞。,110.03.26,0.30      ,-----     
227,082262,FBVIX元大08購02,3,最近六個營業日累積收盤價跌幅達32.33%﹝第一款﹞。,110.03.25,0.28      ,-----     
227,082262,FBVIX元大08購02,3,最近六個營業日累積收盤價漲幅達33.81%﹝第一款﹞。,110.03.18,1.59      ,-----     
228,082440,群創富邦07購03,2,最近六個營業日累積收盤價跌幅達39.12%﹝第一款﹞。,110.05.13,1.90      ,-----     
228,082440,群創富邦07購03,2,最近六個營業日累積收盤價跌幅達39.12%﹝第一款﹞。,110.05.12,1.90      ,-----     
229,082566,新興統一09購01,5,最近六個營業日累積收盤價跌幅達33.39%﹝第一款﹞。,110.08.13,3.05      ,-----     
229,082566,新興統一09購01,5,最近六個營業日累積收盤價跌幅達42.05%﹝第一款﹞。,110.08.12,3.15      ,-----     
229,082566,新興統一09購01,5,最近六個營業日累積收盤價跌幅達52.86%﹝第一款﹞。,110.08.11,3.06      ,-----     
229,082566,新興統一09購01,5,最近六個營業日累積收盤價跌幅達47.33%﹝第一款﹞。,110.08.10,3.58      ,-----     
229,082566,新興統一09購01,5,最近六個營業日累積收盤價跌幅達38.95%﹝第一款﹞。,110.08.09,4.39      ,-----     
230,082743,群創群益09購04,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.25,8.25      ,-----     
230,082743,群創群益09購04,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.24,8.25      ,-----     
230,082743,群創群益09購04,3,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.21,8.25      ,-----     
231,082759,新興統一09購02,1,最近六個營業日累積收盤價跌幅達32.64%﹝第一款﹞。,110.08.19,2.14      ,-----     
232,082761,晶豪科統一09購03,1,最近六個營業日累積收盤價跌幅達41.15%﹝第一款﹞。,110.08.19,5.65      ,-----     
233,083105,晶豪科元大0A購01,1,最近六個營業日累積收盤價跌幅達36.84%﹝第一款﹞。,110.05.21,4.30      ,-----     
234,083161,萬海群益08購05,3,最近六個營業日累積收盤價漲幅達40.44%﹝第一款﹞。,110.07.06,61.00     ,-----     
234,083161,萬海群益08購05,3,最近六個營業日累積收盤價漲幅達50.25%﹝第一款﹞。,110.07.05,61.00     ,-----     
234,083161,萬海群益08購05,3,最近六個營業日累積收盤價漲幅達58.84%﹝第一款﹞。,110.07.02,60.00     ,-----     
235,083187,晶豪科國票0A購01,3,最近六個營業日累積收盤價跌幅達42.07%﹝第一款﹞。,110.09.08,9.35      ,-----     
235,083187,晶豪科國票0A購01,3,最近六個營業日累積收盤價跌幅達42.07%﹝第一款﹞。,110.09.07,9.35      ,-----     
235,083187,晶豪科國票0A購01,3,最近六個營業日累積收盤價跌幅達39.03%﹝第一款﹞。,110.09.06,10.40     ,-----     
236,083289,友達元大07購12,3,最近六個營業日累積收盤價跌幅達33.41%﹝第一款﹞。,110.05.26,4.43      ,-----     
236,083289,友達元大07購12,3,最近六個營業日累積收盤價跌幅達43.41%﹝第一款﹞。,110.05.25,4.43      ,-----     
236,083289,友達元大07購12,3,最近六個營業日累積收盤價跌幅達39.79%﹝第一款﹞。,110.05.24,5.25      ,-----     
237,083447,精成科凱基08購01,1,最近六個營業日累積收盤價漲幅達34.01%﹝第一款﹞。,110.06.01,5.55      ,-----     
238,083560,大亞群益08購01,1,最近六個營業日累積收盤價跌幅達35.91%﹝第一款﹞。,110.05.24,4.22      ,-----     
239,083820,中鴻凱基09購01,2,最近六個營業日累積收盤價漲幅達34.61%﹝第一款﹞。,110.05.05,20.60     ,-----     
239,083820,中鴻凱基09購01,2,最近六個營業日累積收盤價漲幅達32.92%﹝第一款﹞。,110.05.04,20.10     ,-----     
240,084122,晶豪科群益0A購01,2,最近六個營業日累積收盤價跌幅達32.28%﹝第一款﹞。,110.05.24,10.90     ,-----     
240,084122,晶豪科群益0A購01,2,最近六個營業日累積收盤價跌幅達38.87%﹝第一款﹞。,110.05.21,8.75      ,-----     
241,084124,群創群益08購01,3,最近六個營業日累積收盤價跌幅達38.69%﹝第一款﹞。,110.05.26,5.65      ,-----     
241,084124,群創群益08購01,3,最近六個營業日累積收盤價跌幅達38.69%﹝第一款﹞。,110.05.25,5.65      ,-----     
241,084124,群創群益08購01,3,最近六個營業日累積收盤價跌幅達38.69%﹝第一款﹞。,110.05.24,5.65      ,-----     
242,084254,大成鋼元富07購03,1,最近六個營業日累積收盤價跌幅達34.51%﹝第一款﹞。,110.05.21,9.05      ,-----     
243,084437,群創群益08購02,3,最近六個營業日累積收盤價跌幅達38.54%﹝第一款﹞。,110.05.26,5.90      ,-----     
243,084437,群創群益08購02,3,最近六個營業日累積收盤價跌幅達38.54%﹝第一款﹞。,110.05.25,5.90      ,-----     
243,084437,群創群益08購02,3,最近六個營業日累積收盤價跌幅達38.54%﹝第一款﹞。,110.05.24,5.90      ,-----     
244,084457,群創永豐08購01,2,最近六個營業日累積收盤價跌幅達39.33%﹝第一款﹞。,110.05.19,6.85      ,-----     
244,084457,群創永豐08購01,2,最近六個營業日累積收盤價跌幅達39.33%﹝第一款﹞。,110.05.18,6.85      ,-----     
245,084658,群創群益08購03,3,最近六個營業日累積收盤價跌幅達38.45%﹝第一款﹞。,110.05.26,7.50      ,-----     
245,084658,群創群益08購03,3,最近六個營業日累積收盤價跌幅達38.45%﹝第一款﹞。,110.05.25,7.50      ,-----     
245,084658,群創群益08購03,3,最近六個營業日累積收盤價跌幅達38.45%﹝第一款﹞。,110.05.24,7.50      ,-----     
246,084815,彩晶永豐08購01,3,最近六個營業日累積收盤價跌幅達38.72%﹝第一款﹞。,110.07.27,4.18      ,-----     
246,084815,彩晶永豐08購01,3,最近六個營業日累積收盤價跌幅達36.44%﹝第一款﹞。,110.07.26,4.64      ,-----     
246,084815,彩晶永豐08購01,3,最近六個營業日累積收盤價跌幅達36.64%﹝第一款﹞。,110.07.23,4.60      ,-----     
247,084888,群創群益08購04,3,最近六個營業日累積收盤價跌幅達38.35%﹝第一款﹞。,110.05.26,6.90      ,-----     
247,084888,群創群益08購04,3,最近六個營業日累積收盤價跌幅達38.35%﹝第一款﹞。,110.05.25,6.90      ,-----     
247,084888,群創群益08購04,3,最近六個營業日累積收盤價跌幅達38.35%﹝第一款﹞。,110.05.24,6.90      ,-----     
248,084929,友達元大08購05,3,最近六個營業日累積收盤價跌幅達41.13%﹝第一款﹞。,110.05.26,3.91      ,-----     
