編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
203,2436,偉詮電,4,最近六個營業日累積收盤價漲幅達25.86%。且09月05日之成交量為最近六十個營業日日平均成交量之8.36倍﹝第三款﹞。且09月05日之週轉率為37.47%﹝第四款﹞。,112.09.05,77.50     ,149.04    
203,2436,偉詮電,4,最近六個營業日累積收盤價漲幅達31.54%。且09月04日之成交量為最近六十個營業日日平均成交量之5.71倍﹝第三款﹞。且09月04日之週轉率為22.39%﹝第四款﹞。,112.09.04,78.60     ,151.15    
203,2436,偉詮電,4,最近六個營業日之累積週轉率為53.87%。且08月30日之週轉率為31.91%﹝第十款﹞。,112.08.30,73.30     ,140.96    
204,2438,翔耀,2,最近六個營業日累積收盤價漲幅達26.69%。且03月29日之成交量為最近六十個營業日日平均成交量之9.32倍﹝第三款﹞。且03月29日之週轉率為12.00%﹝第四款﹞。,112.03.29,21.80     ,-----     
204,2438,翔耀,2,最近六個營業日累積收盤價漲幅達25.14%。且03月16日之成交量為最近六十個營業日日平均成交量之5.86倍﹝第三款﹞。,112.03.16,17.40     ,-----     
205,2439,美律,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.57倍。當日之成交量較最近六十個營業日之平均成交量放大為7.62倍﹝第九款﹞。,112.11.13,106.00    ,19.27     
205,2439,美律,2,08月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.37%，且08月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.28倍﹝第十二款﹞,112.08.04,90.60     ,14.38     
206,2440,太空梭,1,最近六個營業日累積收盤價漲幅達29.32%。且08月04日之成交量為最近六十個營業日日平均成交量之24.71 倍﹝第三款﹞。,112.08.04,14.95     ,-----     
207,2441,超豐,3,08月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率23.73%，且08月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.88倍﹝第十二款﹞,112.08.29,55.90     ,17.20     
207,2441,超豐,3,08月21日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.61%，且08月21日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為11.90 倍﹝第十二款﹞,112.08.22,59.20     ,18.22     
207,2441,超豐,3,08月18日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.85%，且08月18日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為14.51 倍﹝第十二款﹞,112.08.21,58.90     ,18.12     
208,2442,新美齊,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.34倍。當日之成交量較最近六十個營業日之平均成交量放大為6.13倍﹝第九款﹞。,112.05.24,18.00     ,100.00    
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達40.31%。且12月27日之成交量為最近六十個營業日日平均成交量之5.59倍﹝第三款﹞。,112.12.27,4.56      ,3.59      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達45.31%﹝第一款﹞。且12月26日之成交量為最近六十個營業日日平均成交量之6.25倍﹝第三款﹞。,112.12.26,5.01      ,3.94      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達35.45%。且12月25日之成交量為最近六十個營業日日平均成交量之6.74倍﹝第三款﹞。且12月25日群益證券商買進之比率為40.13%﹝第五款﹞。,112.12.25,4.56      ,3.59      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達25.88%。且12月22日之成交量為最近六十個營業日日平均成交量之8.46倍﹝第三款﹞。且12月22日群益證券商買進之比率為36.18%﹝第五款﹞。,112.12.22,4.15      ,3.27      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達32.20%。且04月12日之成交量為最近六十個營業日日平均成交量之7.80倍﹝第三款﹞。,112.04.12,3.99      ,8.31      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達39.74%。且04月11日之成交量為最近六十個營業日日平均成交量之10.82 倍﹝第三款﹞。,112.04.11,4.30      ,8.96      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達38.81%。且04月10日之成交量為最近六十個營業日日平均成交量之9.38倍﹝第三款﹞。,112.04.10,4.26      ,8.88      
209,2443,昶虹,8,最近六個營業日累積收盤價漲幅達29.36%。且04月07日之成交量為最近六十個營業日日平均成交量之10.47 倍﹝第三款﹞。,112.04.07,3.88      ,8.08      
210,2444,兆勁,1,最近六個營業日累積收盤價跌幅達34.32%﹝第一款﹞。,112.05.31,10.75     ,11.68     
211,2449,京元電子,2,07月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.62%，且07月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.96倍﹝第十二款﹞,112.07.13,60.30     ,11.89     
211,2449,京元電子,2,04月17日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.10%，且04月17日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.79倍﹝第十二款﹞,112.04.18,46.00     ,8.23      
212,2453,凌群,32,07月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.93%，且07月27日當日沖銷成交量占該日總成交量比率73.46%﹝第十三款﹞,112.07.28,64.90     ,24.40     
212,2453,凌群,32,最近六個營業日之累積週轉率為55.65%。且07月27日之週轉率為21.38%﹝第十款﹞。,112.07.27,66.80     ,25.11     
212,2453,凌群,32,06月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.03%，且06月15日當日沖銷成交量占該日總成交量比率71.89%﹝第十三款﹞,112.06.16,69.00     ,25.94     
212,2453,凌群,32,最近六個營業日之累積週轉率為82.39%。且06月15日之週轉率為55.04%﹝第十款﹞。,112.06.15,68.90     ,25.90     
212,2453,凌群,32,最近六個營業日之累積週轉率為60.07%。且05月19日之週轉率為21.67%﹝第十款﹞。,112.05.19,67.10     ,25.23     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達157.51% ﹝第二款﹞。,112.05.08,68.50     ,27.29     
212,2453,凌群,32,最近六個營業日之累積週轉率為73.51%。且05月05日之週轉率為10.52%﹝第十款﹞。,112.05.05,67.20     ,26.77     
212,2453,凌群,32,04月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.71%，且04月28日當日沖銷成交量占該日總成交量比率72.75%﹝第十三款﹞,112.05.02,72.80     ,29.00     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達181.53% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達189.90% ﹝第二款﹞。,112.04.28,73.20     ,29.16     
212,2453,凌群,32,04月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.06%，且04月26日當日沖銷成交量占該日總成交量比率81.31%﹝第十三款﹞,112.04.27,69.40     ,27.65     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達169.49% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達178.08% ﹝第二款﹞。最近六個營業日之累積週轉率為106.66% 。且04月26日之週轉率為19.99%﹝第十款﹞。,112.04.26,69.80     ,27.81     
212,2453,凌群,32,04月24日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.70%，且04月24日當日沖銷成交量占該日總成交量比率73.54%﹝第十三款﹞,112.04.25,68.80     ,27.41     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達177.13% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達184.86% ﹝第二款﹞。,112.04.24,71.50     ,28.49     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達203.51% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達212.67% ﹝第二款﹞。,112.04.19,77.70     ,30.96     
212,2453,凌群,32,最近六個營業日之累積週轉率為69.25%。且04月18日之週轉率為33.27%﹝第十款﹞。,112.04.18,77.10     ,30.72     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達209.80% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達219.83% ﹝第二款﹞。,112.04.17,79.00     ,31.47     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達181.96% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達193.46% ﹝第二款﹞。,112.04.14,71.90     ,28.65     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達163.92% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達174.69% ﹝第二款﹞。,112.04.12,67.30     ,26.81     
212,2453,凌群,32,最近六十個營業日起迄兩個營業日之收盤價漲幅達165.49% ﹝第二款﹞。,112.04.10,67.70     ,26.97     
212,2453,凌群,32,03月29日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.30%，且03月29日當日沖銷成交量占該日總成交量比率62.71%﹝第十三款﹞,112.03.30,68.10     ,27.13     
212,2453,凌群,32,最近六個營業日之累積週轉率為157.86% 。且03月28日之週轉率為14.19%﹝第十款﹞。,112.03.28,65.80     ,26.22     
212,2453,凌群,32,03月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.60%，且03月21日當日沖銷成交量占該日總成交量比率80.26%﹝第十三款﹞,112.03.22,70.00     ,27.89     
212,2453,凌群,32,03月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.80%，且03月20日當日沖銷成交量占該日總成交量比率73.34%﹝第十三款﹞,112.03.21,68.70     ,28.74     
212,2453,凌群,32,最近六個營業日之累積週轉率為129.10% 。且03月20日之週轉率為34.82%﹝第十款﹞。,112.03.20,65.70     ,27.49     
212,2453,凌群,32,03月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.92%，且03月10日當日沖銷成交量占該日總成交量比率78.00%﹝第十三款﹞,112.03.13,61.40     ,25.69     
212,2453,凌群,32,最近六個營業日之累積週轉率為97.97%。且03月10日之週轉率為60.92%﹝第十款﹞。,112.03.10,60.00     ,25.10     
212,2453,凌群,32,最近六個營業日累積收盤價漲幅達34.59%﹝第一款﹞。,112.02.16,41.25     ,17.26     
212,2453,凌群,32,最近六個營業日累積收盤價漲幅達42.84%﹝第一款﹞。且02月15日之成交量為最近六十個營業日日平均成交量之10.76 倍﹝第三款﹞。且02月15日之週轉率為30.54%﹝第四款﹞。02月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.50%，且02月14日當日沖銷成交量占該日總成交量比率80.69%﹝第十三款﹞,112.02.15,40.60     ,16.99     
212,2453,凌群,32,最近六個營業日累積收盤價漲幅達41.18%﹝第一款﹞。且02月14日之成交量為最近六十個營業日日平均成交量之31.62 倍﹝第三款﹞。且02月14日之週轉率為73.70%﹝第四款﹞。,112.02.14,39.50     ,16.53     
212,2453,凌群,32,最近六個營業日累積收盤價漲幅達38.59%﹝第一款﹞。且02月13日之成交量為最近六十個營業日日平均成交量之18.07 倍﹝第三款﹞。且02月13日之週轉率為19.93%﹝第四款﹞。,112.02.13,38.15     ,15.96     
212,2453,凌群,32,最近六個營業日累積收盤價漲幅達29.99%。且02月10日之成交量為最近六十個營業日日平均成交量之43.75 倍﹝第三款﹞。且02月10日之週轉率為33.81%﹝第四款﹞。,112.02.10,34.70     ,14.52     
212,2453,凌群,32,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.31倍。當日之成交量較最近六十個營業日之平均成交量放大為 23.97倍﹝第九款﹞。,112.02.08,29.55     ,12.36     
213,2455,全新,2,10月05日之本益比為 112.06，且股價淨值比為10.53 。另當日週轉率為 5.16%，暨富邦證券商成交賣出金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為20.92%。單一投資人當日賣出該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。,112.10.05,158.00    ,112.06    
213,2455,全新,2,08月30日之本益比為 104.26，且股價淨值比為9.79。另當日週轉率為10.33%，暨元大證券商成交買進金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為22.67%。單一投資人當日買進該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。,112.08.30,147.00    ,104.26    
214,2457,飛宏,17,06月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.56%，且06月05日當日沖銷成交量占該日總成交量比率69.18%﹝第十三款﹞,112.06.06,82.60     ,158.85    
214,2457,飛宏,17,最近六個營業日之累積週轉率為84.49%。且05月31日之週轉率為19.02%﹝第十款﹞。,112.05.31,78.40     ,150.77    
214,2457,飛宏,17,05月24日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.34%，且05月24日當日沖銷成交量占該日總成交量比率70.05%﹝第十三款﹞,112.05.25,74.50     ,143.27    
214,2457,飛宏,17,最近六個營業日之累積週轉率為64.79%。且05月18日之週轉率為10.90%﹝第十款﹞。,112.05.18,75.80     ,145.77    
214,2457,飛宏,17,05月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.92%，且05月15日當日沖銷成交量占該日總成交量比率74.11%﹝第十三款﹞,112.05.16,74.40     ,143.08    
214,2457,飛宏,17,05月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.21%，且05月10日當日沖銷成交量占該日總成交量比率63.31%﹝第十三款﹞,112.05.11,68.90     ,362.63    
214,2457,飛宏,17,最近六個營業日之累積週轉率為59.70%。且05月10日之週轉率為14.22%﹝第十款﹞。05月09日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.69%，且05月09日當日沖銷成交量占該日總成交量比率70.07%﹝第十三款﹞,112.05.10,70.00     ,368.42    
214,2457,飛宏,17,最近六個營業日之累積週轉率為62.59%。且05月02日之週轉率為10.71%﹝第十款﹞。,112.05.02,76.50     ,402.63    
214,2457,飛宏,17,04月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.96%，且04月26日當日沖銷成交量占該日總成交量比率67.66%﹝第十三款﹞,112.04.27,71.90     ,378.42    
214,2457,飛宏,17,04月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.05%，且04月18日當日沖銷成交量占該日總成交量比率72.43%﹝第十三款﹞,112.04.19,77.80     ,409.47    
214,2457,飛宏,17,最近六個營業日之累積週轉率為104.40% 。且04月18日之週轉率為32.76%﹝第十款﹞。,112.04.18,76.40     ,402.11    
214,2457,飛宏,17,最近六個營業日之累積週轉率為57.04%。且04月10日之週轉率為16.74%﹝第十款﹞。,112.04.10,66.60     ,350.53    
214,2457,飛宏,17,03月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.78%，且03月21日當日沖銷成交量占該日總成交量比率72.55%﹝第十三款﹞,112.03.22,59.00     ,310.53    
214,2457,飛宏,17,最近六個營業日之累積週轉率為124.40% 。且03月20日之週轉率為15.86%﹝第十款﹞。,112.03.20,59.50     ,313.16    
214,2457,飛宏,17,03月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.30%，且03月13日當日沖銷成交量占該日總成交量比率73.53%﹝第十三款﹞,112.03.14,58.40     ,307.37    
214,2457,飛宏,17,最近六個營業日之累積週轉率為121.79% 。且03月10日之週轉率為31.73%﹝第十款﹞。,112.03.10,56.60     ,297.89    
214,2457,飛宏,17,最近六個營業日之累積週轉率為65.06%。且03月08日之週轉率為19.96%﹝第十款﹞。,112.03.08,54.70     ,-----     
215,2460,建通,2,最近六個營業日累積收盤價漲幅達28.91%。且04月18日之成交量為最近六十個營業日日平均成交量之6.41倍﹝第三款﹞。,112.04.18,24.85     ,-----     
215,2460,建通,2,最近六個營業日累積收盤價漲幅達29.24%。且04月17日之成交量為最近六十個營業日日平均成交量之5.57倍﹝第三款﹞。,112.04.17,24.60     ,-----     
216,2461,光群雷,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.35倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.02倍﹝第九款﹞。最近六個營業日之累積週轉率為63.25%。且07月24日之週轉率為23.69%﹝第十款﹞。,112.07.24,27.15     ,17.29     
217,2462,良得電,1,最近六個營業日之累積週轉率為53.37%。且09月18日之週轉率為19.50%﹝第十款﹞。,112.09.18,43.55     ,22.80     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達25.64%。且12月06日之週轉率為15.97%﹝第四款﹞。,112.12.06,69.50     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達32.55%﹝第一款﹞。,112.10.30,55.00     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達31.90%。且10月27日之週轉率為10.61%﹝第四款﹞。,112.10.27,57.00     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達25.99%。且10月26日之成交量為最近六十個營業日日平均成交量之6.83倍﹝第三款﹞。且10月26日之週轉率為16.57%﹝第四款﹞。,112.10.26,57.60     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達27.31%。且10月17日之成交量為最近六十個營業日日平均成交量之5.15倍﹝第三款﹞。,112.10.17,50.30     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達32.33%﹝第一款﹞。且10月13日之成交量為最近六十個營業日日平均成交量之6.77倍﹝第三款﹞。且10月13日之週轉率為10.92%﹝第四款﹞。,112.10.13,51.50     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達30.58%。且10月12日之成交量為最近六十個營業日日平均成交量之9.30倍﹝第三款﹞。且10月12日之週轉率為14.14%﹝第四款﹞。,112.10.12,51.20     ,-----     
218,2465,麗臺,12,最近六個營業日累積收盤價漲幅達25.07%。且10月11日之成交量為最近六十個營業日日平均成交量之9.16倍﹝第三款﹞。且10月11日之週轉率為12.12%﹝第四款﹞。,112.10.11,46.90     ,-----     
218,2465,麗臺,12,最近六個營業日之累積週轉率為80.96%。且01月30日之週轉率為20.37%﹝第十款﹞。,112.01.30,42.60     ,-----     
218,2465,麗臺,12,01月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.18%，且01月13日當日沖銷成交量占該日總成交量比率79.01%﹝第十三款﹞,112.01.16,41.70     ,-----     
218,2465,麗臺,12,01月04日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.22%，且01月04日當日沖銷成交量占該日總成交量比率69.48%﹝第十三款﹞,112.01.05,40.55     ,-----     
218,2465,麗臺,12,最近六個營業日之累積週轉率為59.52%。且01月04日之週轉率為28.43%﹝第十款﹞。,112.01.04,40.30     ,-----     
219,2467,志聖,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.49倍。當日之成交量較最近六十個營業日之平均成交量放大為8.14倍﹝第九款﹞。,112.11.13,50.00     ,15.24     
220,2468,華經,10,10月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.35%，且10月06日當日沖銷成交量占該日總成交量比率75.24%﹝第十三款﹞,112.10.11,33.00     ,32.67     
220,2468,華經,10,最近六個營業日之累積週轉率為81.96%。且09月28日之週轉率為22.80%﹝第十款﹞。,112.09.28,31.00     ,30.69     
220,2468,華經,10,09月22日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.87%，且09月22日當日沖銷成交量占該日總成交量比率77.26%﹝第十三款﹞,112.09.25,29.20     ,28.91     
220,2468,華經,10,最近六個營業日累積收盤價漲幅達41.99%﹝第一款﹞。,112.06.21,43.90     ,46.70     
220,2468,華經,10,最近六個營業日累積收盤價漲幅達48.60%﹝第一款﹞。且06月20日之成交量為最近六十個營業日日平均成交量之8.42倍﹝第三款﹞。且06月20日之週轉率為42.26%﹝第四款﹞。,112.06.20,42.50     ,45.21     
220,2468,華經,10,最近六個營業日累積收盤價漲幅達52.72%﹝第一款﹞。且06月19日之成交量為最近六十個營業日日平均成交量之10.82 倍﹝第三款﹞。且06月19日之週轉率為46.84%﹝第四款﹞。,112.06.19,42.95     ,45.69     
220,2468,華經,10,最近六個營業日累積收盤價漲幅達42.74%﹝第一款﹞。且06月16日之成交量為最近六十個營業日日平均成交量之8.68倍﹝第三款﹞。且06月16日之週轉率為31.05%﹝第四款﹞。,112.06.16,39.05     ,41.54     
220,2468,華經,10,最近六個營業日累積收盤價漲幅達29.94%。且06月15日之成交量為最近六十個營業日日平均成交量之7.63倍﹝第三款﹞。且06月15日之週轉率為23.50%﹝第四款﹞。,112.06.15,35.50     ,37.77     
220,2468,華經,10,最近六個營業日之累積週轉率為53.63%。且02月02日之週轉率為27.72%﹝第十款﹞。,112.02.02,30.10     ,35.83     
220,2468,華經,10,01月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.79%，且01月12日當日沖銷成交量占該日總成交量比率75.45%﹝第十三款﹞,112.01.13,29.05     ,34.58     
221,2471,資通,27,07月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率68.35%，且07月27日當日沖銷成交量占該日總成交量比率78.32%﹝第十三款﹞,112.07.28,57.60     ,20.72     
221,2471,資通,27,最近六個營業日之累積週轉率為62.80%。且07月27日之週轉率為42.34%﹝第十款﹞。,112.07.27,60.30     ,21.69     
221,2471,資通,27,06月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.54%，且06月15日當日沖銷成交量占該日總成交量比率75.87%﹝第十三款﹞,112.06.16,61.70     ,22.19     
221,2471,資通,27,最近六個營業日之累積週轉率為58.89%。且06月15日之週轉率為33.92%﹝第十款﹞。,112.06.15,62.80     ,22.59     
221,2471,資通,27,05月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.98%，且05月26日當日沖銷成交量占該日總成交量比率64.42%﹝第十三款﹞,112.05.29,65.30     ,23.49     
221,2471,資通,27,最近六個營業日之累積週轉率為125.24% 。且05月19日之週轉率為47.86%﹝第十款﹞。,112.05.19,62.10     ,22.34     
221,2471,資通,27,最近六個營業日之累積週轉率為132.12% 。且05月12日之週轉率為20.13%﹝第十款﹞。,112.05.12,64.20     ,23.09     
221,2471,資通,27,05月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率68.91%，且05月05日當日沖銷成交量占該日總成交量比率76.71%﹝第十三款﹞,112.05.08,68.50     ,22.61     
221,2471,資通,27,最近六個營業日之累積週轉率為270.83% 。且05月04日之週轉率為42.95%﹝第十款﹞。,112.05.04,66.20     ,21.85     
221,2471,資通,27,04月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.47%，且04月26日當日沖銷成交量占該日總成交量比率82.52%﹝第十三款﹞,112.04.27,59.90     ,19.77     
221,2471,資通,27,最近六個營業日之累積週轉率為193.18% 。且04月25日之週轉率為65.53%﹝第十款﹞。,112.04.25,57.30     ,18.91     
221,2471,資通,27,最近六個營業日之累積週轉率為137.84% 。且04月20日之週轉率為36.19%﹝第十款﹞。,112.04.20,57.50     ,18.98     
221,2471,資通,27,最近六個營業日之累積週轉率為92.11%。且04月18日之週轉率為29.59%﹝第十款﹞。,112.04.18,55.90     ,18.45     
221,2471,資通,27,最近六個營業日之累積週轉率為60.78%。且04月14日之週轉率為22.67%﹝第十款﹞。,112.04.14,53.70     ,17.72     
221,2471,資通,27,03月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.51%，且03月21日當日沖銷成交量占該日總成交量比率78.31%﹝第十三款﹞,112.03.22,50.70     ,16.73     
221,2471,資通,27,最近六個營業日之累積週轉率為209.31% 。且03月21日之週轉率為88.91%﹝第十款﹞。03月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.29%，且03月20日當日沖銷成交量占該日總成交量比率77.41%﹝第十三款﹞,112.03.21,49.65     ,14.60     
221,2471,資通,27,最近六個營業日之累積週轉率為134.41% 。且03月20日之週轉率為69.64%﹝第十款﹞。,112.03.20,47.85     ,14.07     
221,2471,資通,27,最近六個營業日之累積週轉率為84.82%。且03月17日之週轉率為25.83%﹝第十款﹞。,112.03.17,43.50     ,12.79     
221,2471,資通,27,03月09日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.80%，且03月09日當日沖銷成交量占該日總成交量比率71.45%﹝第十三款﹞,112.03.10,42.85     ,12.60     
221,2471,資通,27,最近六個營業日之累積週轉率為146.75% 。且03月09日之週轉率為56.38%﹝第十款﹞。,112.03.09,46.60     ,13.71     
221,2471,資通,27,最近六個營業日之累積週轉率為100.55% 。且03月08日之週轉率為28.32%﹝第十款﹞。,112.03.08,46.60     ,13.71     
221,2471,資通,27,02月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.37%，且02月23日當日沖銷成交量占該日總成交量比率65.43%﹝第十三款﹞,112.02.24,39.35     ,11.57     
221,2471,資通,27,最近六個營業日累積收盤價漲幅達28.40%。且02月20日之週轉率為14.59%﹝第四款﹞。,112.02.20,39.30     ,11.56     
221,2471,資通,27,最近六個營業日累積收盤價漲幅達30.39%。且02月17日之成交量為最近六十個營業日日平均成交量之12.17 倍﹝第三款﹞。且02月17日之週轉率為39.84%﹝第四款﹞。,112.02.17,40.10     ,11.79     
221,2471,資通,27,最近六個營業日累積收盤價漲幅達30.27%。且02月16日之成交量為最近六十個營業日日平均成交量之10.66 倍﹝第三款﹞。且02月16日之週轉率為27.86%﹝第四款﹞。02月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.72%，且02月15日當日沖銷成交量占該日總成交量比率77.78%﹝第十三款﹞,112.02.16,39.45     ,11.60     
221,2471,資通,27,最近六個營業日累積收盤價漲幅達30.10%。且02月15日之成交量為最近六十個營業日日平均成交量之30.04 倍﹝第三款﹞。且02月15日之週轉率為64.83%﹝第四款﹞。,112.02.15,39.05     ,11.49     
221,2471,資通,27,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.76倍。當日之成交量較最近六十個營業日之平均成交量放大為 29.06倍﹝第九款﹞。,112.02.14,36.15     ,10.63     
222,2472,立隆電,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.34倍。當日之成交量較最近六十個營業日之平均成交量放大為 18.67倍﹝第九款﹞。,112.11.29,70.00     ,13.33     
222,2472,立隆電,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.29倍。當日之成交量較最近六十個營業日之平均成交量放大為9.21倍﹝第九款﹞。,112.02.21,65.80     ,8.27      
223,2477,美隆電,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.56倍。當日之成交量較最近六十個營業日之平均成交量放大為 26.21倍﹝第九款﹞。,112.12.22,23.35     ,-----     
224,2481,強茂,2,08月10日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.09%，且08月10日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.80倍﹝第十二款﹞,112.08.11,65.20     ,24.70     
224,2481,強茂,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.77倍。當日之成交量較最近六十個營業日之平均成交量放大為6.86倍﹝第九款﹞。,112.07.18,79.90     ,23.92     
225,2482,連宇,28,最近六個營業日之累積週轉率為131.38% 。且06月19日之週轉率為13.75%﹝第十款﹞。,112.06.19,76.20     ,23.89     
225,2482,連宇,28,最近六個營業日之累積週轉率為115.92% 。且06月09日之週轉率為49.94%﹝第十款﹞。,112.06.09,67.50     ,21.16     
225,2482,連宇,28,最近九十個營業日起迄兩個營業日之收盤價漲幅達170.80% ﹝第二款﹞。最近六個營業日之累積週轉率為79.71%。且06月08日之週轉率為28.70%﹝第十款﹞。,112.06.08,74.20     ,23.26     
225,2482,連宇,28,最近六個營業日之累積週轉率為72.94%。且05月12日之週轉率為11.25%﹝第十款﹞。,112.05.12,66.60     ,20.88     
225,2482,連宇,28,最近六個營業日之累積週轉率為99.72%。且05月04日之週轉率為10.17%﹝第十款﹞。,112.05.04,66.50     ,23.42     
225,2482,連宇,28,05月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.07%，且05月02日當日沖銷成交量占該日總成交量比率60.78%﹝第十三款﹞,112.05.03,68.50     ,24.12     
