編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
207,2438,翔耀,15,最近六個營業日累積收盤價漲幅達48.02%﹝第一款﹞。且06月21日之週轉率為11.26%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達139.62% ﹝第二款﹞。,113.06.21,51.40     ,-----     
207,2438,翔耀,15,最近六個營業日累積收盤價漲幅達48.04%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達122.09% ﹝第二款﹞。,113.06.20,46.75     ,-----     
207,2438,翔耀,15,最近六個營業日累積收盤價漲幅達33.22%﹝第一款﹞。,113.06.19,42.50     ,-----     
207,2438,翔耀,15,最近六個營業日累積收盤價漲幅達30.14%。且06月17日之成交量為最近六十個營業日日平均成交量之5.60倍﹝第三款﹞。且06月17日之週轉率為11.37%﹝第四款﹞。,113.06.17,39.35     ,-----     
207,2438,翔耀,15,最近六個營業日累積收盤價漲幅達32.22%﹝第一款﹞。且06月07日之成交量為最近六十個營業日日平均成交量之5.55倍﹝第三款﹞。,113.06.07,32.00     ,-----     
207,2438,翔耀,15,最近六個營業日累積收盤價漲幅達26.48%。且06月05日之成交量為最近六十個營業日日平均成交量之8.31倍﹝第三款﹞。,113.06.05,30.05     ,-----     
208,2439,美律,1,11月22日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.22%，且11月22日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.08倍﹝第十二款﹞,113.11.25,110.00    ,14.21     
209,2441,超豐,1,08月26日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.93%，且08月26日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為14.87 倍﹝第十二款﹞,113.08.27,59.40     ,14.74     
210,2443,昶虹,1,最近六個營業日累積收盤價漲幅達32.23%﹝第一款﹞。,113.01.26,6.35      ,5.00      
211,2444,兆勁,1,最近六個營業日累積收盤價漲幅達27.89%。且11月26日之成交量為最近六十個營業日日平均成交量之5.10倍﹝第三款﹞。,113.11.26,19.00     ,-----     
212,2451,創見,3,06月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.58%，且06月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.39倍﹝第十二款﹞,113.06.13,122.00    ,20.44     
212,2451,創見,3,06月11日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.34%，且06月11日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.27倍﹝第十二款﹞,113.06.12,121.00    ,20.27     
212,2451,創見,3,06月07日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.96%，且06月07日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.08倍﹝第十二款﹞,113.06.11,118.00    ,19.77     
213,2453,凌群,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.18倍。當日之成交量較最近六十個營業日之平均成交量放大為9.90倍﹝第九款﹞。最近六個營業日之累積週轉率為51.70%。且12月11日之週轉率為16.45%﹝第十款﹞。,113.12.11,61.40     ,20.67     
213,2453,凌群,3,12月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.97%，且12月06日當日沖銷成交量占該日總成交量比率73.28%﹝第十三款﹞,113.12.09,60.70     ,20.44     
213,2453,凌群,3,最近六個營業日之累積週轉率為51.31%。且05月27日之週轉率為10.90%﹝第十款﹞。,113.05.27,69.10     ,24.77     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達184.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,113.08.12,1175.00   ,20.41     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達155.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,113.08.02,1090.00   ,18.93     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達155.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,113.06.13,1385.00   ,24.06     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達135.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,113.05.28,1310.00   ,22.75     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達103.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,113.05.08,1095.00   ,22.64     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達105.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,113.04.16,1055.00   ,21.82     
214,2454,聯發科,7,六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,113.02.23,1100.00   ,25.09     
215,2455,全新,7,最近六個營業日之累積週轉率為55.78%。且10月01日之週轉率為15.71%﹝第十款﹞。,113.10.01,164.00    ,41.73     
215,2455,全新,7,03月08日之本益比為69.88，且股價淨值比為10.27 。另當日週轉率為 5.82%，暨台灣摩根證券商成交賣出金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為10.57%﹝第六款﹞。,113.03.08,170.50    ,69.88     
215,2455,全新,7,03月07日之本益比為75.41，且股價淨值比為11.08 。另當日週轉率為 5.00%，單一投資人當日買進該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。,113.03.07,184.00    ,75.41     
215,2455,全新,7,03月05日之本益比為77.25，且股價淨值比為11.36 。另當日週轉率為 8.15%，暨瑞銀證券商成交買進金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為13.52%﹝第六款﹞。,113.03.05,188.50    ,77.25     
215,2455,全新,7,02月21日之本益比為 102.47，且股價淨值比為10.51 。另當日週轉率為 6.37%，暨瑞銀證券商成交買進金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為11.83%。單一投資人當日買進該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。,113.02.21,166.00    ,102.47    
215,2455,全新,7,02月15日之本益比為90.74，且股價淨值比為9.31。另當日週轉率為 5.69%，暨台灣摩根證券商成交買進金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為12.87%。單一投資人當日買進該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。,113.02.15,147.00    ,90.74     
215,2455,全新,7,01月04日之本益比為81.79，且股價淨值比為8.39。另當日週轉率為12.27%，單一投資人當日賣出該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。,113.01.04,132.50    ,81.79     
216,2460,建通,1,最近六個營業日累積收盤價漲幅達28.16%。且02月20日富邦證券商買進之比率為42.29%﹝第五款﹞。,113.02.20,39.60     ,-----     
217,2462,良得電,2,04月16日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.26%，且04月16日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.28倍﹝第十二款﹞,113.04.17,33.80     ,18.27     
217,2462,良得電,2,04月15日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.43%，且04月15日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.00倍﹝第十二款﹞,113.04.16,33.35     ,18.03     
218,2464,盟立,30,12月24日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.02%，且12月24日當日沖銷成交量占該日總成交量比率73.93%﹝第十三款﹞,113.12.25,88.80     ,90.61     
218,2464,盟立,30,最近六個營業日之累積週轉率為68.99%。且12月24日之週轉率為26.54%﹝第十款﹞。,113.12.24,85.80     ,87.55     
218,2464,盟立,30,09月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.71%，且09月20日當日沖銷成交量占該日總成交量比率75.04%﹝第十三款﹞,113.09.23,83.30     ,92.56     
218,2464,盟立,30,最近六個營業日之累積週轉率為81.92%。且09月20日之週轉率為48.74%﹝第十款﹞。,113.09.20,87.50     ,97.22     
218,2464,盟立,30,最近六個營業日之累積週轉率為82.27%。且09月06日之週轉率為13.44%﹝第十款﹞。09月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.33%，且09月05日當日沖銷成交量占該日總成交量比率68.64%﹝第十三款﹞,113.09.06,84.40     ,93.78     
218,2464,盟立,30,09月04日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.75%，且09月04日當日沖銷成交量占該日總成交量比率61.13%﹝第十三款﹞,113.09.05,87.00     ,96.67     
218,2464,盟立,30,最近六個營業日之累積週轉率為51.74%。且08月29日之週轉率為14.91%﹝第十款﹞。,113.08.29,86.40     ,96.00     
218,2464,盟立,30,08月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.67%，且08月19日當日沖銷成交量占該日總成交量比率68.86%﹝第十三款﹞,113.08.20,83.70     ,93.00     
218,2464,盟立,30,最近六個營業日之累積週轉率為76.12%。且08月19日之週轉率為16.85%﹝第十款﹞。,113.08.19,86.90     ,96.56     
218,2464,盟立,30,08月09日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.46%，且08月09日當日沖銷成交量占該日總成交量比率76.64%﹝第十三款﹞,113.08.12,81.40     ,90.44     
218,2464,盟立,30,最近六個營業日之累積週轉率為67.55%。且08月09日之週轉率為17.65%﹝第十款﹞。08月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.80%，且08月08日當日沖銷成交量占該日總成交量比率75.27%﹝第十三款﹞,113.08.09,78.90     ,87.67     
218,2464,盟立,30,08月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.89%，且08月07日當日沖銷成交量占該日總成交量比率61.26%﹝第十三款﹞,113.08.08,74.40     ,82.67     
218,2464,盟立,30,最近六個營業日之累積週轉率為56.49%。且08月01日之週轉率為15.57%﹝第十款﹞。,113.08.01,85.20     ,94.67     
218,2464,盟立,30,07月30日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.28%，且07月30日當日沖銷成交量占該日總成交量比率65.47%﹝第十三款﹞,113.07.31,77.50     ,86.11     
218,2464,盟立,30,最近六個營業日之累積週轉率為72.69%。且07月19日之週轉率為12.70%﹝第十款﹞。07月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.23%，且07月18日當日沖銷成交量占該日總成交量比率70.98%﹝第十三款﹞,113.07.19,86.10     ,95.67     
218,2464,盟立,30,07月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.75%，且07月10日當日沖銷成交量占該日總成交量比率71.73%﹝第十三款﹞,113.07.11,89.60     ,99.56     
218,2464,盟立,30,最近六個營業日累積收盤價漲幅達31.62%。且07月10日之週轉率為40.98%﹝第四款﹞。,113.07.10,94.00     ,104.44    
218,2464,盟立,30,最近六個營業日累積收盤價漲幅達25.36%。且07月08日之週轉率為45.89%﹝第四款﹞。,113.07.08,86.90     ,96.56     
218,2464,盟立,30,最近六個營業日累積收盤價漲幅達34.73%﹝第一款﹞。且07月05日之週轉率為33.34%﹝第四款﹞。,113.07.05,90.70     ,100.78    
218,2464,盟立,30,最近六個營業日之累積週轉率為83.67%。且07月03日之週轉率為19.89%﹝第十款﹞。,113.07.03,75.00     ,83.33     
218,2464,盟立,30,06月25日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.03%，且06月25日當日沖銷成交量占該日總成交量比率67.56%﹝第十三款﹞,113.06.26,67.50     ,75.00     
218,2464,盟立,30,最近六個營業日之累積週轉率為54.95%。且06月25日之週轉率為15.59%﹝第十款﹞。,113.06.25,68.00     ,75.56     
218,2464,盟立,30,最近六個營業日之累積週轉率為52.49%。且06月12日之週轉率為10.86%﹝第十款﹞。,113.06.12,65.40     ,72.67     
218,2464,盟立,30,最近六個營業日累積收盤價漲幅達30.49%。且05月28日之週轉率為28.92%﹝第四款﹞。05月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.51%，且05月27日當日沖銷成交量占該日總成交量比率66.23%﹝第十三款﹞,113.05.28,67.80     ,75.33     
218,2464,盟立,30,最近六個營業日累積收盤價漲幅達29.91%。且05月27日之週轉率為34.19%﹝第四款﹞。,113.05.27,68.20     ,75.78     
218,2464,盟立,30,最近六個營業日之累積週轉率為114.06% 。且05月23日之週轉率為45.08%﹝第十款﹞。,113.05.23,58.70     ,65.22     
218,2464,盟立,30,最近六個營業日之累積週轉率為52.07%。且05月21日之週轉率為20.17%﹝第十款﹞。,113.05.21,55.80     ,62.00     
218,2464,盟立,30,最近六個營業日之累積週轉率為54.63%。且04月10日之週轉率為20.39%﹝第十款﹞。,113.04.10,55.20     ,62.02     
218,2464,盟立,30,最近六個營業日之累積週轉率為53.23%。且03月27日之週轉率為16.16%﹝第十款﹞。,113.03.27,47.90     ,53.82     
218,2464,盟立,30,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.56倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.35倍﹝第九款﹞。,113.02.22,40.00     ,142.86    
219,2465,麗臺,14,最近六個營業日之累積週轉率為105.41% 。且06月04日之週轉率為60.40%﹝第十款﹞。,113.06.04,128.00    ,-----     
219,2465,麗臺,14,最近六個營業日之累積週轉率為51.83%。且06月03日之週轉率為16.65%﹝第十款﹞。,113.06.03,137.50    ,-----     
219,2465,麗臺,14,最近六個營業日之累積週轉率為64.68%。且05月23日之週轉率為20.03%﹝第十款﹞。,113.05.23,126.50    ,-----     
219,2465,麗臺,14,最近六個營業日之累積週轉率為55.75%。且04月30日之週轉率為11.36%﹝第十款﹞。,113.04.30,131.50    ,-----     
219,2465,麗臺,14,最近六十個營業日起迄兩個營業日之收盤價漲幅達131.27% ﹝第二款﹞。最近六個營業日之累積週轉率為105.57% 。且04月18日之週轉率為27.74%﹝第十款﹞。,113.04.18,142.00    ,-----     
219,2465,麗臺,14,最近六個營業日之累積週轉率為53.22%。且04月12日之週轉率為19.43%﹝第十款﹞。,113.04.12,138.00    ,-----     
219,2465,麗臺,14,最近三十個營業日起迄兩個營業日之收盤價漲幅達148.44% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達167.55% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達253.20% ﹝第二款﹞。,113.03.04,160.00    ,-----     
219,2465,麗臺,14,最近六個營業日累積收盤價漲幅達35.15%﹝第一款﹞。,113.02.21,120.00    ,-----     
219,2465,麗臺,14,最近六個營業日累積收盤價漲幅達46.36%﹝第一款﹞。,113.02.20,121.50    ,-----     
219,2465,麗臺,14,最近六個營業日累積收盤價漲幅達48.09%﹝第一款﹞。且02月19日之週轉率為13.39%﹝第四款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達226.71% ﹝第二款﹞。,113.02.19,123.50    ,-----     
219,2465,麗臺,14,最近六個營業日累積收盤價漲幅達46.27%﹝第一款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達196.73% ﹝第二款﹞。,113.02.16,113.50    ,-----     
219,2465,麗臺,14,最近六個營業日累積收盤價漲幅達46.56%﹝第一款﹞。且02月15日富邦證券商買進之比率為50.53%﹝第五款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達180.48% ﹝第二款﹞。,113.02.15,103.50    ,-----     
219,2465,麗臺,14,最近六個營業日累積收盤價漲幅達36.34%﹝第一款﹞。且02月05日之週轉率為13.86%﹝第四款﹞。,113.02.05,94.40     ,-----     
219,2465,麗臺,14,最近六個營業日之累積週轉率為52.03%。且01月31日之週轉率為18.79%﹝第十款﹞。,113.01.31,78.00     ,-----     
220,2466,冠西電,10,最近六個營業日累積收盤價漲幅達44.18%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達109.92% ﹝第二款﹞。,113.12.27,69.80     ,-----     
220,2466,冠西電,10,最近六個營業日累積收盤價漲幅達47.58%﹝第一款﹞。,113.12.26,65.50     ,-----     
220,2466,冠西電,10,最近六個營業日累積收盤價漲幅達59.41%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達103.03% ﹝第二款﹞。,113.12.25,66.80     ,-----     
220,2466,冠西電,10,最近六個營業日累積收盤價漲幅達51.02%﹝第一款﹞。且12月24日之成交量為最近六十個營業日日平均成交量之6.54倍﹝第三款﹞。,113.12.24,60.80     ,-----     
220,2466,冠西電,10,最近六個營業日累積收盤價漲幅達41.88%﹝第一款﹞。,113.12.23,55.30     ,-----     
220,2466,冠西電,10,最近六個營業日累積收盤價漲幅達32.07%﹝第一款﹞。,113.12.20,50.30     ,-----     
220,2466,冠西電,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.88倍。當日之成交量較最近六十個營業日之平均成交量放大為 16.84倍﹝第九款﹞。,113.12.12,37.00     ,-----     
220,2466,冠西電,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.55倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.97倍﹝第九款﹞。,113.12.10,35.90     ,-----     
220,2466,冠西電,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.69倍。當日之成交量較最近六十個營業日之平均成交量放大為 25.90倍﹝第九款﹞。,113.12.06,35.00     ,-----     
220,2466,冠西電,10,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.55倍。當日之成交量較最近六十個營業日之平均成交量放大為 32.18倍﹝第九款﹞。,113.12.04,34.00     ,-----     
221,2467,志聖,13,11月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.91%，且11月05日當日沖銷成交量占該日總成交量比率70.80%﹝第十三款﹞,113.11.06,233.50    ,55.33     
221,2467,志聖,13,09月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.60%，且09月12日當日沖銷成交量占該日總成交量比率67.66%﹝第十三款﹞,113.09.13,220.00    ,51.64     
221,2467,志聖,13,09月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.82%，且09月06日當日沖銷成交量占該日總成交量比率68.85%﹝第十三款﹞,113.09.09,215.00    ,50.47     
221,2467,志聖,13,08月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.76%，且08月28日當日沖銷成交量占該日總成交量比率68.27%﹝第十三款﹞,113.08.29,242.00    ,56.81     
221,2467,志聖,13,08月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.05%，且08月26日當日沖銷成交量占該日總成交量比率66.39%﹝第十三款﹞,113.08.27,249.00    ,58.45     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達34.68%。且六個營業日起迄兩個營業日收盤價價差達57.00 元﹝第一款﹞。且07月05日之週轉率為10.72%﹝第四款﹞。,113.07.05,212.00    ,60.06     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達28.42%。且六個營業日起迄兩個營業日收盤價價差達55.50 元﹝第一款﹞。且07月04日之週轉率為15.94%﹝第四款﹞。07月03日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.51%，且07月03日當日沖銷成交量占該日總成交量比率75.05%﹝第十三款﹞,113.07.04,207.50    ,58.78     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達37.38%﹝第一款﹞。且07月03日之週轉率為16.95%﹝第四款﹞。07月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.54%，且07月02日當日沖銷成交量占該日總成交量比率65.42%﹝第十三款﹞,113.07.03,206.00    ,58.36     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達28.92%。且07月02日之週轉率為10.71%﹝第四款﹞。,113.07.02,187.50    ,53.12     
221,2467,志聖,13,最近六個營業日之累積週轉率為51.90%。且05月20日之週轉率為12.72%﹝第十款﹞。05月17日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.67%，且05月17日當日沖銷成交量占該日總成交量比率72.36%﹝第十三款﹞,113.05.20,144.00    ,40.79     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達32.87%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達113.16% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達163.56% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達209.09% ﹝第二款﹞。,113.02.23,136.00    ,41.46     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達33.16%﹝第一款﹞。且02月22日富邦證券商買進之比率為46.44%﹝第五款﹞。最近六十個營業日起迄兩個營業日之收盤價漲幅達140.77% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達178.33% ﹝第二款﹞。,113.02.22,124.00    ,37.80     
221,2467,志聖,13,最近六個營業日累積收盤價漲幅達32.65%﹝第一款﹞。,113.02.20,114.00    ,34.76     
222,2468,華經,3,12月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.11%，且12月12日當日沖銷成交量占該日總成交量比率81.03%﹝第十三款﹞,113.12.13,28.10     ,30.54     
222,2468,華經,3,最近六個營業日之累積週轉率為74.52%。且12月12日之週轉率為39.40%﹝第十款﹞。,113.12.12,28.00     ,30.43     
222,2468,華經,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.82倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.74倍﹝第九款﹞。,113.12.09,26.00     ,28.26     
223,2471,資通,4,12月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率77.64%，且12月12日當日沖銷成交量占該日總成交量比率88.07%﹝第十三款﹞,113.12.13,57.50     ,21.54     
223,2471,資通,4,最近六個營業日之累積週轉率為152.88% 。且12月12日之週轉率為86.63%﹝第十款﹞。,113.12.12,60.00     ,22.47     
223,2471,資通,4,12月09日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.11%，且12月09日當日沖銷成交量占該日總成交量比率74.83%﹝第十三款﹞,113.12.10,53.50     ,20.04     
223,2471,資通,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.27倍。當日之成交量較最近六十個營業日之平均成交量放大為 31.47倍﹝第九款﹞。,113.12.06,57.40     ,21.50     
224,2472,立隆電,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.07倍。當日之成交量較最近六十個營業日之平均成交量放大為 13.48倍﹝第九款﹞。,113.12.05,86.70     ,13.40     
225,2474,可成,1,08月05日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.49%，且08月05日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.48倍﹝第十二款﹞,113.08.06,217.00    ,11.49     
226,2477,美隆電,7,10月30日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.63%，且10月30日當日沖銷成交量占該日總成交量比率82.42%﹝第十三款﹞,113.11.01,37.30     ,33.30     
226,2477,美隆電,7,最近六個營業日累積收盤價漲幅達29.87%。且10月25日之成交量為最近六十個營業日日平均成交量之7.20倍﹝第三款﹞。且10月25日之週轉率為13.49%﹝第四款﹞。,113.10.25,38.15     ,34.06     
226,2477,美隆電,7,最近六個營業日累積收盤價漲幅達31.93%。且09月18日之成交量為最近六十個營業日日平均成交量之10.19 倍﹝第三款﹞。且09月18日之週轉率為11.59%﹝第四款﹞。,113.09.18,33.20     ,29.64     
226,2477,美隆電,7,最近六個營業日累積收盤價漲幅達34.97%﹝第一款﹞。且09月16日之成交量為最近六十個營業日日平均成交量之10.98 倍﹝第三款﹞。且09月16日之週轉率為10.39%﹝第四款﹞。且09月16日元大證券商賣出之比率為35.03%﹝第五款﹞。,113.09.16,35.25     ,31.47     
226,2477,美隆電,7,最近六個營業日累積收盤價漲幅達28.40%。且07月16日之成交量為最近六十個營業日日平均成交量之11.18 倍﹝第三款﹞。,113.07.16,29.50     ,46.83     
226,2477,美隆電,7,最近六個營業日累積收盤價漲幅達25.60%。且07月15日之成交量為最近六十個營業日日平均成交量之6.78倍﹝第三款﹞。,113.07.15,28.45     ,45.16     
226,2477,美隆電,7,最近六個營業日累積收盤價漲幅達26.44%。且07月12日之成交量為最近六十個營業日日平均成交量之23.32 倍﹝第三款﹞。,113.07.12,28.50     ,45.24     
227,2482,連宇,5,06月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.63%，且06月06日當日沖銷成交量占該日總成交量比率74.84%﹝第十三款﹞,113.06.07,40.30     ,20.15     
227,2482,連宇,5,最近六個營業日之累積週轉率為62.68%。且06月06日之週轉率為26.28%﹝第十款﹞。,113.06.06,43.05     ,21.53     
227,2482,連宇,5,04月15日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.82%，且04月15日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.72倍﹝第十二款﹞,113.04.16,28.75     ,11.98     
227,2482,連宇,5,04月12日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率18.73%，且04月12日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.00倍﹝第十二款﹞,113.04.15,30.15     ,12.56     
227,2482,連宇,5,04月11日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.65%，且04月11日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為11.33 倍﹝第十二款﹞,113.04.12,32.35     ,13.48     
228,2483,百容,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.49倍。當日之成交量較最近六十個營業日之平均成交量放大為5.76倍﹝第九款﹞。,113.05.27,26.95     ,56.15     
229,2486,一詮,48,10月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.14%，且10月28日當日沖銷成交量占該日總成交量比率68.65%﹝第十三款﹞,113.10.29,127.00    ,249.02    
229,2486,一詮,48,最近六個營業日之累積週轉率為60.22%。且10月24日之週轉率為13.74%﹝第十款﹞。,113.10.24,123.00    ,241.18    
229,2486,一詮,48,10月23日之本益比為 259.80，且股價淨值比為6.05。另當日週轉率為18.43%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。,113.10.23,132.50    ,259.80    
229,2486,一詮,48,最近六個營業日之累積週轉率為98.03%。且10月16日之週轉率為19.14%﹝第十款﹞。,113.10.16,124.00    ,243.14    
229,2486,一詮,48,10月09日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.09%，且10月09日當日沖銷成交量占該日總成交量比率63.50%﹝第十三款﹞,113.10.11,119.00    ,233.33    
229,2486,一詮,48,最近六個營業日之累積週轉率為64.27%。且10月07日之週轉率為20.42%﹝第十款﹞。,113.10.07,111.00    ,217.65    
229,2486,一詮,48,09月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.43%，且09月19日當日沖銷成交量占該日總成交量比率66.77%﹝第十三款﹞,113.09.20,94.30     ,184.90    
229,2486,一詮,48,最近六個營業日之累積週轉率為55.63%。且09月05日之週轉率為10.11%﹝第十款﹞。,113.09.05,88.00     ,172.55    
229,2486,一詮,48,最近六個營業日之累積週轉率為53.26%。且07月31日之週轉率為10.35%﹝第十款﹞。,113.07.31,110.50    ,139.87    
229,2486,一詮,48,07月26日之本益比為 152.53，且股價淨值比為6.20。另當日週轉率為 8.30%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。,113.07.26,120.50    ,152.53    
229,2486,一詮,48,07月23日之本益比為 168.35，且股價淨值比為6.84。另當日週轉率為 8.28%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。,113.07.23,133.00    ,168.35    
229,2486,一詮,48,最近九十個營業日起迄兩個營業日之收盤價漲幅達174.56% ﹝第二款﹞。,113.07.15,144.00    ,182.28    
229,2486,一詮,48,最近九十個營業日起迄兩個營業日之收盤價漲幅達187.20% ﹝第二款﹞。,113.07.12,138.50    ,175.32    
229,2486,一詮,48,最近九十個營業日起迄兩個營業日之收盤價漲幅達179.39% ﹝第二款﹞。,113.07.11,138.00    ,174.68    
229,2486,一詮,48,07月08日之本益比為 178.48，且股價淨值比為7.25。另當日週轉率為11.22%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。,113.07.08,141.00    ,178.48    
